starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 03 16:13:34 2022	1670102014	10	30190	30200	2891
Sat Dec 03 16:18:38 2022	1670102318	9	30191	30200	2437
Sat Dec 03 16:12:04 2022	1670101924	11	30193	30203	2891
Sat Dec 03 16:18:34 2022	1670102314	10	30193	30204	0
Sat Dec 03 16:15:03 2022	1670102103	13	30192	30205	0
Sat Dec 03 16:08:59 2022	1670101739	39	30167	30205	0
Sat Dec 03 16:11:31 2022	1670101891	23	30183	30206	0
Sat Dec 03 16:11:02 2022	1670101862	0	30207	30207	2170
Sat Dec 03 16:17:36 2022	1670102256	10	30198	30208	2990
Sat Dec 03 16:18:04 2022	1670102284	13	30198	30211	0
Sat Dec 03 16:10:00 2022	1670101800	13	30200	30213	0
Sat Dec 03 16:09:59 2022	1670101799	11	30204	30215	0
Sat Dec 03 16:18:05 2022	1670102285	10	30208	30218	1511
Sat Dec 03 16:17:39 2022	1670102259	11	30208	30219	3321
Sat Dec 03 16:17:05 2022	1670102225	11	30209	30220	2990
Sat Dec 03 16:18:08 2022	1670102288	12	30212	30224	4111
Sat Dec 03 16:10:31 2022	1670101831	12	30213	30225	0
Sat Dec 03 16:18:05 2022	1670102285	10	30216	30226	0
Sat Dec 03 16:10:30 2022	1670101830	13	30213	30226	0
Sat Dec 03 16:14:32 2022	1670102072	10	30217	30227	0
Sat Dec 03 16:09:59 2022	1670101799	10	30218	30227	0
Sat Dec 03 16:14:02 2022	1670102042	13	30215	30229	0
Sat Dec 03 16:08:59 2022	1670101739	81	30151	30231	0
Sat Dec 03 16:18:07 2022	1670102287	0	30233	30233	2437
Sat Dec 03 16:12:03 2022	1670101923	13	30224	30237	2170
Sat Dec 03 16:16:34 2022	1670102194	11	30227	30238	0
Sat Dec 03 16:17:04 2022	1670102224	11	30229	30240	0
Sat Dec 03 16:15:05 2022	1670102105	23	30218	30241	2170
Sat Dec 03 16:16:33 2022	1670102193	14	30227	30241	0
Sat Dec 03 16:17:08 2022	1670102228	11	30230	30241	2170
Sat Dec 03 16:18:12 2022	1670102292	9	30233	30242	3867
Sat Dec 03 16:11:01 2022	1670101861	11	30231	30242	0
Sat Dec 03 16:17:04 2022	1670102224	10	30234	30244	2844
Sat Dec 03 16:08:59 2022	1670101739	45	30201	30246	0
Sat Dec 03 16:15:33 2022	1670102133	9	30239	30248	1511
Sat Dec 03 16:11:31 2022	1670101891	10	30239	30249	0
Sat Dec 03 16:13:03 2022	1670101983	18	30234	30251	0
Sat Dec 03 16:12:00 2022	1670101920	12	30240	30252	0
Sat Dec 03 16:08:59 2022	1670101739	35	30217	30252	0
Sat Dec 03 16:18:35 2022	1670102315	9	30245	30254	0
Sat Dec 03 16:13:01 2022	1670101981	27	30227	30255	0
Sat Dec 03 16:12:00 2022	1670101920	12	30244	30256	0
Sat Dec 03 16:18:10 2022	1670102290	12	30244	30256	5578
Sat Dec 03 16:17:06 2022	1670102226	15	30242	30257	4017
Sat Dec 03 16:18:36 2022	1670102316	14	30246	30259	2990
Sat Dec 03 16:14:02 2022	1670102042	0	30261	30261	2844
Sat Dec 03 16:16:06 2022	1670102166	24	30238	30263	4017
Sat Dec 03 16:16:04 2022	1670102164	13	30251	30264	1649
Sat Dec 03 16:18:03 2022	1670102283	12	30253	30265	1507
Sat Dec 03 16:10:30 2022	1670101830	86	30179	30265	0
Sat Dec 03 16:18:34 2022	1670102314	11	30258	30269	1547
Sat Dec 03 16:14:01 2022	1670102041	15	30255	30269	0
Sat Dec 03 16:13:32 2022	1670102012	19	30251	30270	0
Sat Dec 03 16:12:33 2022	1670101953	10	30262	30272	2170
Sat Dec 03 16:09:30 2022	1670101770	14	30260	30274	0
Sat Dec 03 16:15:05 2022	1670102105	11	30267	30277	2891
Sat Dec 03 16:10:33 2022	1670101833	0	30278	30278	2891
Sat Dec 03 16:14:33 2022	1670102073	13	30273	30286	1649
Sat Dec 03 16:15:02 2022	1670102102	20	30269	30289	0
Sat Dec 03 16:16:33 2022	1670102193	12	30278	30290	1547
Sat Dec 03 16:16:35 2022	1670102195	10	30282	30292	0
Sat Dec 03 16:15:33 2022	1670102133	12	30283	30295	0
Sat Dec 03 16:14:03 2022	1670102043	13	30286	30299	0
Sat Dec 03 16:11:31 2022	1670101891	11	30291	30302	0
Sat Dec 03 16:15:35 2022	1670102135	30	30273	30303	2990
Sat Dec 03 16:14:35 2022	1670102075	11	30293	30305	3404
Sat Dec 03 16:15:36 2022	1670102136	10	30295	30305	3626
Sat Dec 03 16:18:09 2022	1670102289	16	30291	30307	3321
Sat Dec 03 16:09:59 2022	1670101799	10	30298	30308	0
Sat Dec 03 16:14:05 2022	1670102045	12	30296	30308	4017
Sat Dec 03 16:11:00 2022	1670101860	14	30296	30310	0
Sat Dec 03 16:14:36 2022	1670102076	10	30302	30311	4017
Sat Dec 03 16:17:05 2022	1670102225	12	30300	30312	2161
Sat Dec 03 16:12:01 2022	1670101921	15	30301	30316	0
Sat Dec 03 16:08:59 2022	1670101739	37	30280	30316	0
Sat Dec 03 16:08:59 2022	1670101739	82	30236	30318	0
Sat Dec 03 16:08:59 2022	1670101739	39	30279	30318	0
Sat Dec 03 16:17:04 2022	1670102224	20	30300	30319	1511
Sat Dec 03 16:18:33 2022	1670102313	16	30303	30320	1507
Sat Dec 03 16:15:33 2022	1670102133	10	30311	30321	1649
Sat Dec 03 16:12:01 2022	1670101921	14	30318	30331	1547
Sat Dec 03 16:13:32 2022	1670102012	11	30321	30333	0
