starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 21 18:51:58 2022	1669074718	18	977	995	463
Mon Nov 21 18:51:58 2022	1669074718	60	950	1010	397
Mon Nov 21 18:53:11 2022	1669074791	0	1090	1090	418
Mon Nov 21 18:53:13 2022	1669074793	0	1121	1121	406
Mon Nov 21 18:53:08 2022	1669074788	0	1348	1348	368
Mon Nov 21 18:53:13 2022	1669074793	38	1427	1465	482
Mon Nov 21 18:54:10 2022	1669074850	0	1551	1551	540
Mon Nov 21 18:53:28 2022	1669074808	0	1559	1559	421
Mon Nov 21 18:53:10 2022	1669074790	0	1657	1657	970
Mon Nov 21 18:54:03 2022	1669074843	0	1664	1664	427
Mon Nov 21 18:53:54 2022	1669074834	0	1672	1672	375
Mon Nov 21 18:54:09 2022	1669074849	0	1686	1686	368
Mon Nov 21 18:53:55 2022	1669074835	0	1691	1691	336
Mon Nov 21 18:53:52 2022	1669074832	0	1698	1698	491
Mon Nov 21 18:51:58 2022	1669074718	247	1462	1709	644
Mon Nov 21 18:53:59 2022	1669074839	0	1727	1727	380
Mon Nov 21 18:53:17 2022	1669074797	0	1744	1744	420
Mon Nov 21 18:53:07 2022	1669074787	45	1732	1777	635
Mon Nov 21 18:53:53 2022	1669074833	0	1789	1789	315
Mon Nov 21 18:54:09 2022	1669074849	0	1789	1789	306
Mon Nov 21 18:53:47 2022	1669074827	0	1837	1837	322
Mon Nov 21 18:53:14 2022	1669074794	0	1856	1856	662
Mon Nov 21 18:53:34 2022	1669074814	0	1877	1877	304
Mon Nov 21 18:53:19 2022	1669074799	0	1886	1886	390
Mon Nov 21 18:53:26 2022	1669074806	39	1849	1888	533
Mon Nov 21 18:53:30 2022	1669074810	0	1910	1910	907
Mon Nov 21 18:54:07 2022	1669074847	0	1942	1942	499
Mon Nov 21 18:53:50 2022	1669074830	0	1946	1946	815
Mon Nov 21 18:54:11 2022	1669074851	0	1948	1948	713
Mon Nov 21 18:54:01 2022	1669074841	0	1973	1973	473
Mon Nov 21 18:52:50 2022	1669074770	0	2010	2010	412
Mon Nov 21 18:53:45 2022	1669074825	0	2023	2023	327
Mon Nov 21 18:53:49 2022	1669074829	0	2043	2043	324
Mon Nov 21 18:53:46 2022	1669074826	0	2044	2044	327
Mon Nov 21 18:53:18 2022	1669074798	0	2046	2046	348
Mon Nov 21 18:53:58 2022	1669074838	0	2063	2063	350
Mon Nov 21 18:53:41 2022	1669074821	0	2071	2071	318
Mon Nov 21 18:54:03 2022	1669074843	0	2098	2098	860
Mon Nov 21 18:52:38 2022	1669074758	0	2102	2102	424
Mon Nov 21 18:54:11 2022	1669074851	0	2118	2118	476
Mon Nov 21 18:53:36 2022	1669074816	0	2141	2141	300
Mon Nov 21 18:52:35 2022	1669074755	0	2156	2156	371
Mon Nov 21 18:53:31 2022	1669074811	0	2158	2158	418
Mon Nov 21 18:53:43 2022	1669074823	0	2166	2166	699
Mon Nov 21 18:52:39 2022	1669074759	0	2166	2166	379
Mon Nov 21 18:53:44 2022	1669074824	0	2178	2178	349
Mon Nov 21 18:53:16 2022	1669074796	0	2191	2191	323
Mon Nov 21 18:53:48 2022	1669074828	0	2191	2191	693
Mon Nov 21 18:53:58 2022	1669074838	0	2215	2215	465
Mon Nov 21 18:53:38 2022	1669074818	0	2239	2239	298
Mon Nov 21 18:53:49 2022	1669074829	0	2257	2257	512
Mon Nov 21 18:52:45 2022	1669074765	0	2258	2258	852
Mon Nov 21 18:52:41 2022	1669074761	0	2263	2263	400
Mon Nov 21 18:53:36 2022	1669074816	0	2267	2267	335
Mon Nov 21 18:52:45 2022	1669074765	0	2275	2275	507
Mon Nov 21 18:53:29 2022	1669074809	0	2281	2281	427
Mon Nov 21 18:54:06 2022	1669074846	0	2287	2287	858
Mon Nov 21 18:52:47 2022	1669074767	0	2289	2289	427
Mon Nov 21 18:53:51 2022	1669074831	0	2311	2311	379
Mon Nov 21 18:53:43 2022	1669074823	0	2323	2323	399
Mon Nov 21 18:53:39 2022	1669074819	0	2338	2338	477
Mon Nov 21 18:54:05 2022	1669074845	0	2355	2355	766
Mon Nov 21 18:53:41 2022	1669074821	0	2378	2378	567
Mon Nov 21 18:53:51 2022	1669074831	0	2398	2398	314
Mon Nov 21 18:52:43 2022	1669074763	0	2401	2401	640
Mon Nov 21 18:54:10 2022	1669074850	0	2420	2420	430
Mon Nov 21 18:53:39 2022	1669074819	0	2422	2422	323
Mon Nov 21 18:51:58 2022	1669074718	61	2364	2425	1111
Mon Nov 21 18:54:03 2022	1669074843	0	2441	2441	768
Mon Nov 21 18:53:56 2022	1669074836	0	2454	2454	608
Mon Nov 21 18:54:03 2022	1669074843	0	2505	2505	1001
Mon Nov 21 18:53:41 2022	1669074821	0	2516	2516	335
Mon Nov 21 18:53:19 2022	1669074799	0	2517	2517	740
Mon Nov 21 18:53:36 2022	1669074816	0	2526	2526	403
Mon Nov 21 18:52:42 2022	1669074762	0	2554	2554	466
Mon Nov 21 18:53:44 2022	1669074824	0	2577	2577	555
Mon Nov 21 18:53:49 2022	1669074829	0	2593	2593	549
Mon Nov 21 18:54:09 2022	1669074849	0	2606	2606	703
Mon Nov 21 18:54:00 2022	1669074840	0	2609	2609	727
Mon Nov 21 18:53:46 2022	1669074826	0	2614	2614	553
Mon Nov 21 18:53:34 2022	1669074814	0	2632	2632	356
Mon Nov 21 18:53:32 2022	1669074812	0	2639	2639	318
Mon Nov 21 18:52:36 2022	1669074756	0	2639	2639	351
Mon Nov 21 18:53:14 2022	1669074794	0	2698	2698	643
Mon Nov 21 18:54:00 2022	1669074840	0	2698	2698	602
Mon Nov 21 18:53:40 2022	1669074820	0	2702	2702	314
Mon Nov 21 18:53:37 2022	1669074817	0	2705	2705	331
Mon Nov 21 18:54:04 2022	1669074844	0	2747	2747	1182
Mon Nov 21 18:53:21 2022	1669074801	0	2753	2753	432
Mon Nov 21 18:53:35 2022	1669074815	0	2756	2756	566
Mon Nov 21 18:52:24 2022	1669074744	0	2770	2770	619
Mon Nov 21 18:53:54 2022	1669074834	0	2774	2774	576
Mon Nov 21 18:53:46 2022	1669074826	0	2782	2782	382
Mon Nov 21 18:54:00 2022	1669074840	0	2782	2782	462
Mon Nov 21 18:53:41 2022	1669074821	0	2790	2790	327
Mon Nov 21 18:54:05 2022	1669074845	0	2819	2819	994
Mon Nov 21 18:52:30 2022	1669074750	0	2828	2828	329
Mon Nov 21 18:53:31 2022	1669074811	0	2857	2857	839
Mon Nov 21 18:54:00 2022	1669074840	0	2894	2894	908
Mon Nov 21 18:52:27 2022	1669074747	0	2913	2913	436
Mon Nov 21 18:54:08 2022	1669074848	0	2915	2915	388
Mon Nov 21 18:54:06 2022	1669074846	0	2940	2940	1184
Mon Nov 21 18:53:56 2022	1669074836	0	2951	2951	719
Mon Nov 21 18:52:40 2022	1669074760	0	2953	2953	851
Mon Nov 21 18:52:58 2022	1669074778	0	2957	2957	370
Mon Nov 21 18:52:38 2022	1669074758	0	2961	2961	806
Mon Nov 21 18:53:47 2022	1669074827	0	3012	3012	361
Mon Nov 21 18:53:37 2022	1669074817	0	3024	3024	454
Mon Nov 21 18:53:38 2022	1669074818	0	3032	3032	358
Mon Nov 21 18:53:57 2022	1669074837	0	3055	3055	798
Mon Nov 21 18:53:30 2022	1669074810	0	3065	3065	601
Mon Nov 21 18:54:03 2022	1669074843	0	3110	3110	1972
Mon Nov 21 18:54:07 2022	1669074847	0	3131	3131	428
Mon Nov 21 18:53:46 2022	1669074826	0	3139	3139	599
Mon Nov 21 18:52:54 2022	1669074774	0	3139	3139	340
Mon Nov 21 18:53:57 2022	1669074837	0	3146	3146	498
Mon Nov 21 18:52:18 2022	1669074738	0	3151	3151	977
Mon Nov 21 18:54:03 2022	1669074843	0	3154	3154	571
Mon Nov 21 18:53:01 2022	1669074781	0	3171	3171	371
Mon Nov 21 18:54:00 2022	1669074840	0	3202	3202	405
Mon Nov 21 18:54:04 2022	1669074844	0	3213	3213	799
Mon Nov 21 18:52:15 2022	1669074735	0	3220	3220	591
Mon Nov 21 18:53:21 2022	1669074801	0	3243	3243	504
Mon Nov 21 18:52:33 2022	1669074753	0	3245	3245	353
Mon Nov 21 18:53:50 2022	1669074830	0	3257	3257	528
Mon Nov 21 18:53:02 2022	1669074782	0	3282	3282	306
Mon Nov 21 18:53:04 2022	1669074784	0	3335	3335	500
Mon Nov 21 18:53:29 2022	1669074809	0	3342	3342	606
Mon Nov 21 18:53:43 2022	1669074823	0	3357	3357	403
Mon Nov 21 18:52:15 2022	1669074735	0	3381	3381	568
Mon Nov 21 18:51:58 2022	1669074718	225	3156	3382	1045
Mon Nov 21 18:53:40 2022	1669074820	0	3385	3385	299
Mon Nov 21 18:53:33 2022	1669074813	0	3388	3388	552
Mon Nov 21 18:52:44 2022	1669074764	0	3401	3401	319
Mon Nov 21 18:53:14 2022	1669074794	327	3112	3438	802
Mon Nov 21 18:52:21 2022	1669074741	0	3445	3445	339
Mon Nov 21 18:52:12 2022	1669074732	0	3447	3447	507
Mon Nov 21 18:53:50 2022	1669074830	0	3456	3456	392
Mon Nov 21 18:52:39 2022	1669074759	0	3457	3457	430
Mon Nov 21 18:54:00 2022	1669074840	0	3464	3464	578
Mon Nov 21 18:53:48 2022	1669074828	0	3500	3500	702
Mon Nov 21 18:52:30 2022	1669074750	0	3505	3505	676
Mon Nov 21 18:53:39 2022	1669074819	0	3516	3516	366
Mon Nov 21 18:53:52 2022	1669074832	0	3541	3541	421
Mon Nov 21 18:52:37 2022	1669074757	0	3577	3577	365
Mon Nov 21 18:52:29 2022	1669074749	0	3625	3625	576
Mon Nov 21 18:53:44 2022	1669074824	0	3657	3657	479
Mon Nov 21 18:54:07 2022	1669074847	0	3693	3693	561
Mon Nov 21 18:52:47 2022	1669074767	0	3698	3698	726
Mon Nov 21 18:53:43 2022	1669074823	0	3725	3725	704
Mon Nov 21 18:52:51 2022	1669074771	0	3760	3760	381
Mon Nov 21 18:53:29 2022	1669074809	0	3763	3763	653
Mon Nov 21 18:52:16 2022	1669074736	0	3764	3764	949
Mon Nov 21 18:53:25 2022	1669074805	0	3765	3765	1017
Mon Nov 21 18:53:54 2022	1669074834	0	3774	3774	625
Mon Nov 21 18:52:41 2022	1669074761	0	3778	3778	340
Mon Nov 21 18:53:52 2022	1669074832	0	3790	3790	1022
Mon Nov 21 18:52:26 2022	1669074746	0	3804	3804	364
Mon Nov 21 18:53:11 2022	1669074791	0	3813	3813	865
Mon Nov 21 18:53:30 2022	1669074810	0	3822	3822	379
Mon Nov 21 18:52:25 2022	1669074745	0	3829	3829	734
Mon Nov 21 18:52:43 2022	1669074763	0	3836	3836	429
Mon Nov 21 18:53:44 2022	1669074824	0	3867	3867	539
Mon Nov 21 18:52:20 2022	1669074740	0	3876	3876	626
Mon Nov 21 18:52:51 2022	1669074771	0	3900	3900	606
Mon Nov 21 18:53:40 2022	1669074820	0	3910	3910	527
Mon Nov 21 18:53:48 2022	1669074828	0	3966	3966	397
Mon Nov 21 18:52:52 2022	1669074772	0	3983	3983	862
Mon Nov 21 18:54:03 2022	1669074843	0	4020	4020	1194
Mon Nov 21 18:53:25 2022	1669074805	0	4020	4020	674
Mon Nov 21 18:52:35 2022	1669074755	0	4020	4020	693
Mon Nov 21 18:53:33 2022	1669074813	0	4046	4046	566
Mon Nov 21 18:52:40 2022	1669074760	0	4057	4057	432
Mon Nov 21 18:52:46 2022	1669074766	0	4067	4067	830
Mon Nov 21 18:53:29 2022	1669074809	0	4073	4073	704
Mon Nov 21 18:52:41 2022	1669074761	0	4096	4096	619
Mon Nov 21 18:52:46 2022	1669074766	0	4124	4124	460
Mon Nov 21 18:53:46 2022	1669074826	0	4142	4142	459
Mon Nov 21 18:52:58 2022	1669074778	0	4144	4144	1029
Mon Nov 21 18:53:33 2022	1669074813	0	4146	4146	633
Mon Nov 21 18:52:31 2022	1669074751	0	4183	4183	360
Mon Nov 21 18:53:53 2022	1669074833	0	4194	4194	325
Mon Nov 21 18:52:18 2022	1669074738	0	4218	4218	398
Mon Nov 21 18:53:56 2022	1669074836	0	4256	4256	944
Mon Nov 21 18:53:55 2022	1669074835	0	4281	4281	374
Mon Nov 21 18:51:58 2022	1669074718	62	4280	4342	1551
Mon Nov 21 18:52:16 2022	1669074736	0	4364	4364	493
Mon Nov 21 18:52:10 2022	1669074730	0	4385	4385	730
Mon Nov 21 18:52:32 2022	1669074752	0	4385	4385	846
Mon Nov 21 18:52:37 2022	1669074757	0	4401	4401	941
Mon Nov 21 18:53:14 2022	1669074794	0	4441	4441	536
Mon Nov 21 18:53:01 2022	1669074781	0	4450	4450	422
Mon Nov 21 18:51:58 2022	1669074718	229	4308	4537	1841
