starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 03 15:52:36 2022	1670100756	31	30070	30101	0
Sat Dec 03 15:53:37 2022	1670100817	20	30082	30102	0
Sat Dec 03 15:56:37 2022	1670100997	15	30088	30103	0
Sat Dec 03 15:55:40 2022	1670100940	10	30097	30107	2363
Sat Dec 03 15:57:13 2022	1670101033	13	30097	30110	3750
Sat Dec 03 15:54:37 2022	1670100877	11	30101	30112	0
Sat Dec 03 15:55:06 2022	1670100906	13	30101	30114	0
Sat Dec 03 15:55:07 2022	1670100907	14	30101	30115	0
Sat Dec 03 15:53:38 2022	1670100818	12	30110	30121	0
Sat Dec 03 15:52:36 2022	1670100756	71	30050	30122	0
Sat Dec 03 15:55:07 2022	1670100907	12	30111	30123	0
Sat Dec 03 15:56:49 2022	1670101009	10	30115	30125	3446
Sat Dec 03 15:52:36 2022	1670100756	28	30099	30127	0
Sat Dec 03 15:56:07 2022	1670100967	11	30123	30134	0
Sat Dec 03 15:53:36 2022	1670100816	14	30120	30134	0
Sat Dec 03 15:57:07 2022	1670101027	10	30124	30134	0
Sat Dec 03 15:53:36 2022	1670100816	10	30125	30135	0
Sat Dec 03 15:53:06 2022	1670100786	11	30126	30137	0
Sat Dec 03 15:57:09 2022	1670101029	12	30125	30137	0
Sat Dec 03 15:54:42 2022	1670100882	11	30127	30138	5711
Sat Dec 03 15:55:38 2022	1670100938	11	30128	30139	0
Sat Dec 03 15:54:38 2022	1670100878	20	30121	30140	0
Sat Dec 03 15:56:07 2022	1670100967	12	30130	30141	0
Sat Dec 03 15:53:06 2022	1670100786	9	30133	30142	0
Sat Dec 03 15:55:08 2022	1670100908	11	30132	30143	0
Sat Dec 03 15:54:37 2022	1670100877	39	30107	30146	0
Sat Dec 03 15:55:41 2022	1670100941	15	30132	30147	5332
Sat Dec 03 15:55:10 2022	1670100910	10	30138	30147	3628
Sat Dec 03 15:55:38 2022	1670100938	11	30142	30153	0
Sat Dec 03 15:53:36 2022	1670100816	13	30141	30154	0
Sat Dec 03 15:56:09 2022	1670100969	10	30146	30157	2238
Sat Dec 03 15:54:06 2022	1670100846	16	30141	30157	0
Sat Dec 03 15:54:06 2022	1670100846	14	30144	30158	0
Sat Dec 03 15:56:07 2022	1670100967	24	30138	30162	0
Sat Dec 03 15:53:06 2022	1670100786	46	30116	30162	0
Sat Dec 03 15:57:10 2022	1670101030	14	30151	30165	0
Sat Dec 03 15:54:07 2022	1670100847	13	30158	30171	0
Sat Dec 03 15:54:08 2022	1670100848	12	30159	30171	0
Sat Dec 03 15:54:36 2022	1670100876	11	30161	30172	0
Sat Dec 03 15:55:38 2022	1670100938	12	30160	30172	0
Sat Dec 03 15:54:37 2022	1670100877	19	30155	30174	0
Sat Dec 03 15:53:36 2022	1670100816	12	30164	30176	0
Sat Dec 03 15:56:13 2022	1670100973	0	30177	30177	3750
Sat Dec 03 15:54:37 2022	1670100877	9	30170	30179	0
Sat Dec 03 15:56:07 2022	1670100967	14	30166	30179	0
Sat Dec 03 15:53:06 2022	1670100786	18	30163	30182	0
Sat Dec 03 15:56:07 2022	1670100967	11	30174	30185	0
Sat Dec 03 15:56:38 2022	1670100998	11	30176	30187	0
Sat Dec 03 15:54:07 2022	1670100847	17	30172	30189	0
Sat Dec 03 15:55:06 2022	1670100906	14	30180	30195	0
Sat Dec 03 15:57:09 2022	1670101029	21	30186	30207	0
Sat Dec 03 15:56:08 2022	1670100968	11	30196	30207	0
Sat Dec 03 15:53:36 2022	1670100816	12	30195	30208	0
Sat Dec 03 15:55:37 2022	1670100937	13	30197	30210	0
Sat Dec 03 15:53:37 2022	1670100817	12	30201	30213	0
Sat Dec 03 15:56:38 2022	1670100998	16	30198	30213	0
Sat Dec 03 15:53:07 2022	1670100787	47	30172	30218	0
Sat Dec 03 15:56:07 2022	1670100967	21	30197	30219	0
Sat Dec 03 15:54:36 2022	1670100876	12	30207	30220	0
Sat Dec 03 15:56:08 2022	1670100968	11	30211	30222	0
Sat Dec 03 15:53:06 2022	1670100786	46	30184	30230	0
Sat Dec 03 15:56:39 2022	1670100999	12	30221	30233	2238
Sat Dec 03 15:57:14 2022	1670101034	0	30235	30235	2237
Sat Dec 03 15:56:38 2022	1670100998	13	30224	30237	0
Sat Dec 03 15:56:08 2022	1670100968	12	30228	30240	0
Sat Dec 03 15:56:13 2022	1670100973	11	30243	30253	5711
Sat Dec 03 15:55:38 2022	1670100938	12	30247	30259	0
Sat Dec 03 15:55:37 2022	1670100937	10	30255	30266	0
Sat Dec 03 15:53:06 2022	1670100786	23	30247	30269	0
Sat Dec 03 15:55:39 2022	1670100939	13	30260	30273	2238
Sat Dec 03 15:56:37 2022	1670100997	17	30260	30277	0
Sat Dec 03 15:57:08 2022	1670101028	10	30267	30277	0
Sat Dec 03 15:53:06 2022	1670100786	43	30237	30280	0
Sat Dec 03 15:53:37 2022	1670100817	10	30278	30287	0
Sat Dec 03 15:56:10 2022	1670100970	12	30277	30288	2363
Sat Dec 03 15:53:06 2022	1670100786	24	30266	30290	0
Sat Dec 03 15:54:06 2022	1670100846	17	30280	30297	0
Sat Dec 03 15:54:37 2022	1670100877	11	30288	30299	0
Sat Dec 03 15:54:37 2022	1670100877	10	30291	30302	0
Sat Dec 03 15:53:06 2022	1670100786	12	30291	30303	0
Sat Dec 03 15:54:38 2022	1670100878	14	30299	30312	0
Sat Dec 03 15:52:36 2022	1670100756	29	30287	30317	0
Sat Dec 03 15:52:36 2022	1670100756	72	30258	30330	0
Sat Dec 03 15:56:19 2022	1670100979	0	30347	30347	3446
Sat Dec 03 15:57:08 2022	1670101028	12	30340	30352	0
Sat Dec 03 15:55:07 2022	1670100907	23	30331	30353	0
Sat Dec 03 15:55:12 2022	1670100912	13	30352	30365	5711
Sat Dec 03 15:54:07 2022	1670100847	11	30361	30372	0
Sat Dec 03 15:57:07 2022	1670101027	11	30361	30372	0
Sat Dec 03 15:54:11 2022	1670100851	0	30381	30381	5332
Sat Dec 03 15:53:06 2022	1670100786	37	30355	30392	0
Sat Dec 03 15:52:36 2022	1670100756	70	30322	30392	0
Sat Dec 03 15:54:36 2022	1670100876	14	30381	30394	0
Sat Dec 03 15:54:07 2022	1670100847	13	30391	30404	0
Sat Dec 03 15:57:07 2022	1670101027	11	30405	30416	0
Sat Dec 03 15:56:43 2022	1670101003	12	30407	30418	3750
Sat Dec 03 15:55:08 2022	1670100908	11	30417	30428	0
Sat Dec 03 15:54:07 2022	1670100847	11	30427	30437	0
Sat Dec 03 15:56:40 2022	1670101000	11	30427	30437	0
Sat Dec 03 15:53:06 2022	1670100786	14	30446	30459	0
Sat Dec 03 15:53:07 2022	1670100787	25	30444	30469	0
Sat Dec 03 15:56:39 2022	1670100999	11	30489	30500	0
Sat Dec 03 15:55:07 2022	1670100907	11	30492	30503	0
Sat Dec 03 15:52:36 2022	1670100756	67	30459	30526	0
Sat Dec 03 15:54:07 2022	1670100847	11	30540	30551	0
Sat Dec 03 15:54:45 2022	1670100885	0	30556	30556	3866
Sat Dec 03 15:57:09 2022	1670101029	19	30566	30585	2238
Sat Dec 03 15:54:12 2022	1670100852	12	30574	30587	5711
Sat Dec 03 15:55:07 2022	1670100907	12	30590	30602	0
Sat Dec 03 15:52:36 2022	1670100756	32	30580	30612	0
Sat Dec 03 15:52:36 2022	1670100756	31	30583	30614	0
Sat Dec 03 15:52:36 2022	1670100756	71	30557	30628	0
Sat Dec 03 15:56:38 2022	1670100998	14	30643	30657	0
Sat Dec 03 15:56:08 2022	1670100968	15	30682	30697	0
Sat Dec 03 15:55:15 2022	1670100915	10	30702	30712	3866
Sat Dec 03 15:57:09 2022	1670101029	12	30728	30740	0
Sat Dec 03 15:53:06 2022	1670100786	11	30733	30744	0
Sat Dec 03 15:53:37 2022	1670100817	20	30725	30745	0
Sat Dec 03 15:56:39 2022	1670100999	10	30767	30777	0
Sat Dec 03 15:56:39 2022	1670100999	12	30831	30843	0
Sat Dec 03 15:56:09 2022	1670100969	14	30846	30861	0
Sat Dec 03 15:55:07 2022	1670100907	11	30865	30876	0
Sat Dec 03 15:52:36 2022	1670100756	36	30868	30904	0
Sat Dec 03 15:53:07 2022	1670100787	24	30891	30915	0
Sat Dec 03 15:55:36 2022	1670100936	13	30977	30990	0
Sat Dec 03 15:53:36 2022	1670100816	12	31003	31015	0
Sat Dec 03 15:56:38 2022	1670100998	1063	30030	31092	0
Sat Dec 03 15:56:08 2022	1670100968	10	31086	31096	0
Sat Dec 03 15:52:36 2022	1670100756	71	31030	31101	0
Sat Dec 03 15:52:36 2022	1670100756	72	31033	31105	0
Sat Dec 03 15:52:36 2022	1670100756	31	31080	31111	0
Sat Dec 03 15:52:36 2022	1670100756	37	31091	31128	0
Sat Dec 03 15:53:07 2022	1670100787	12	31138	31150	0
Sat Dec 03 15:54:07 2022	1670100847	13	31188	31201	0
Sat Dec 03 15:54:06 2022	1670100846	22	31185	31207	0
Sat Dec 03 15:55:07 2022	1670100907	0	31297	31297	2238
Sat Dec 03 15:57:10 2022	1670101030	11	31965	31976	3099
Sat Dec 03 15:54:37 2022	1670100877	11	32191	32202	2363
Sat Dec 03 15:56:42 2022	1670101002	13	32214	32227	2237
Sat Dec 03 15:55:40 2022	1670100940	10	32338	32348	3750
Sat Dec 03 15:55:46 2022	1670100946	11	32417	32427	3446
Sat Dec 03 15:53:37 2022	1670100817	15	32577	32592	3628
Sat Dec 03 15:56:38 2022	1670100998	14	32721	32736	2818
Sat Dec 03 15:54:12 2022	1670100852	0	33048	33048	3866
Sat Dec 03 15:53:38 2022	1670100818	15	33774	33789	4472
Sat Dec 03 15:53:36 2022	1670100816	18	34707	34725	5332
Sat Dec 03 15:52:36 2022	1670100756	0	35562	35562	5711
