starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 03 16:02:17 2022	1670101337	13	30430	30443	0
Sat Dec 03 16:02:45 2022	1670101365	14	30431	30445	0
Sat Dec 03 16:03:47 2022	1670101427	13	30436	30449	0
Sat Dec 03 16:00:12 2022	1670101212	59	30392	30451	0
Sat Dec 03 16:04:17 2022	1670101457	39	30413	30452	0
Sat Dec 03 16:02:48 2022	1670101368	28	30439	30468	0
Sat Dec 03 16:04:15 2022	1670101455	13	30459	30472	0
Sat Dec 03 16:03:14 2022	1670101394	13	30461	30475	0
Sat Dec 03 16:03:45 2022	1670101425	12	30467	30479	0
Sat Dec 03 16:02:44 2022	1670101364	11	30470	30480	0
Sat Dec 03 16:03:16 2022	1670101396	15	30474	30489	0
Sat Dec 03 16:02:14 2022	1670101334	21	30470	30490	0
Sat Dec 03 16:03:14 2022	1670101394	12	30482	30494	0
Sat Dec 03 16:04:47 2022	1670101487	25	30482	30508	0
Sat Dec 03 16:03:15 2022	1670101395	10	30499	30509	0
Sat Dec 03 16:02:43 2022	1670101363	12	30501	30513	0
Sat Dec 03 16:01:13 2022	1670101273	33	30482	30515	0
Sat Dec 03 16:04:15 2022	1670101455	15	30503	30518	0
Sat Dec 03 16:02:16 2022	1670101336	13	30507	30520	0
Sat Dec 03 16:02:13 2022	1670101333	12	30516	30528	0
Sat Dec 03 16:03:19 2022	1670101399	13	30518	30531	0
Sat Dec 03 16:01:45 2022	1670101305	12	30528	30540	0
Sat Dec 03 16:00:43 2022	1670101243	33	30514	30547	0
Sat Dec 03 16:02:17 2022	1670101337	10	30552	30562	0
Sat Dec 03 16:00:43 2022	1670101243	42	30526	30569	0
Sat Dec 03 16:01:44 2022	1670101304	104	30471	30575	0
Sat Dec 03 16:01:44 2022	1670101304	17	30559	30576	0
Sat Dec 03 16:00:12 2022	1670101212	70	30507	30577	0
Sat Dec 03 16:01:14 2022	1670101274	11	30570	30581	0
Sat Dec 03 16:01:13 2022	1670101273	24	30568	30592	0
Sat Dec 03 16:02:46 2022	1670101366	11	30592	30603	0
Sat Dec 03 16:04:44 2022	1670101484	12	30594	30607	0
Sat Dec 03 16:04:14 2022	1670101454	14	30596	30611	0
Sat Dec 03 16:03:47 2022	1670101427	11	30623	30634	0
Sat Dec 03 16:03:46 2022	1670101426	11	30639	30650	0
Sat Dec 03 16:02:48 2022	1670101368	13	30640	30653	0
Sat Dec 03 16:04:48 2022	1670101488	12	30648	30660	0
Sat Dec 03 16:00:44 2022	1670101244	18	30647	30665	0
Sat Dec 03 16:00:43 2022	1670101243	29	30638	30667	0
Sat Dec 03 16:01:45 2022	1670101305	21	30648	30669	2198
Sat Dec 03 16:03:16 2022	1670101396	11	30671	30682	0
Sat Dec 03 16:00:12 2022	1670101212	76	30608	30683	0
Sat Dec 03 16:02:46 2022	1670101366	17	30668	30684	2198
Sat Dec 03 16:00:12 2022	1670101212	70	30616	30685	0
Sat Dec 03 16:04:46 2022	1670101486	15	30674	30688	0
Sat Dec 03 16:02:14 2022	1670101334	15	30678	30693	0
Sat Dec 03 16:02:17 2022	1670101337	16	30679	30695	0
Sat Dec 03 16:00:12 2022	1670101212	66	30641	30707	0
Sat Dec 03 16:02:14 2022	1670101334	13	30695	30707	0
Sat Dec 03 16:04:16 2022	1670101456	14	30716	30729	0
Sat Dec 03 16:03:14 2022	1670101394	12	30736	30748	0
Sat Dec 03 16:02:15 2022	1670101335	10	30740	30750	0
Sat Dec 03 16:02:13 2022	1670101333	19	30733	30752	0
Sat Dec 03 16:02:45 2022	1670101365	16	30747	30762	0
Sat Dec 03 16:00:43 2022	1670101243	13	30750	30763	0
Sat Dec 03 16:03:46 2022	1670101426	16	30759	30775	0
Sat Dec 03 16:00:44 2022	1670101244	15	30794	30808	2198
Sat Dec 03 16:03:45 2022	1670101425	10	30805	30814	0
Sat Dec 03 16:00:12 2022	1670101212	50	30767	30817	0
Sat Dec 03 16:01:45 2022	1670101305	15	30802	30817	0
Sat Dec 03 16:03:16 2022	1670101396	11	30808	30820	0
Sat Dec 03 16:01:15 2022	1670101275	12	30810	30821	0
Sat Dec 03 16:02:13 2022	1670101333	11	30813	30824	0
Sat Dec 03 16:03:16 2022	1670101396	11	30814	30826	2198
Sat Dec 03 16:00:12 2022	1670101212	66	30764	30830	0
Sat Dec 03 16:04:16 2022	1670101456	14	30833	30847	0
Sat Dec 03 16:00:43 2022	1670101243	59	30818	30877	0
Sat Dec 03 16:04:49 2022	1670101489	16	30863	30879	2198
Sat Dec 03 16:01:13 2022	1670101273	63	30818	30881	0
Sat Dec 03 16:02:45 2022	1670101365	17	30865	30883	0
Sat Dec 03 16:03:15 2022	1670101395	12	30880	30893	0
Sat Dec 03 16:03:17 2022	1670101397	11	30892	30903	0
Sat Dec 03 16:03:45 2022	1670101425	14	30939	30953	0
Sat Dec 03 16:01:14 2022	1670101274	23	30940	30963	0
Sat Dec 03 16:03:45 2022	1670101425	20	30950	30970	0
Sat Dec 03 16:01:44 2022	1670101304	23	30948	30971	0
Sat Dec 03 16:04:19 2022	1670101459	12	30969	30981	0
Sat Dec 03 16:04:45 2022	1670101485	12	31005	31017	0
Sat Dec 03 16:01:43 2022	1670101303	30	30996	31026	0
Sat Dec 03 16:02:44 2022	1670101364	12	31021	31033	0
Sat Dec 03 16:00:12 2022	1670101212	57	31013	31070	0
Sat Dec 03 16:03:44 2022	1670101424	10	31099	31109	0
Sat Dec 03 16:00:12 2022	1670101212	52	31066	31118	0
Sat Dec 03 16:02:44 2022	1670101364	33	31091	31124	0
Sat Dec 03 16:00:12 2022	1670101212	66	31074	31140	0
Sat Dec 03 16:00:43 2022	1670101243	63	31162	31225	0
Sat Dec 03 16:00:12 2022	1670101212	56	31223	31279	0
Sat Dec 03 16:00:12 2022	1670101212	0	31301	31301	2198
Sat Dec 03 16:03:16 2022	1670101396	10	31395	31405	0
Sat Dec 03 16:00:43 2022	1670101243	24	31400	31424	0
Sat Dec 03 16:03:47 2022	1670101427	12	31537	31548	2198
Sat Dec 03 16:02:14 2022	1670101334	11	31542	31553	0
Sat Dec 03 16:03:18 2022	1670101398	17	31554	31570	0
Sat Dec 03 16:01:46 2022	1670101306	13	31596	31609	0
Sat Dec 03 16:00:12 2022	1670101212	66	31549	31615	0
Sat Dec 03 16:04:47 2022	1670101487	18	31602	31621	0
Sat Dec 03 16:03:14 2022	1670101394	12	31936	31947	0
Sat Dec 03 16:04:17 2022	1670101457	21	31964	31984	0
Sat Dec 03 16:00:12 2022	1670101212	66	31977	32043	0
Sat Dec 03 16:00:12 2022	1670101212	65	32023	32088	0
Sat Dec 03 16:00:43 2022	1670101243	50	32559	32609	0
Sat Dec 03 16:01:14 2022	1670101274	13	33074	33087	0
Sat Dec 03 16:01:14 2022	1670101274	14	33186	33200	0
Sat Dec 03 16:01:14 2022	1670101274	11	33336	33347	0
Sat Dec 03 16:00:43 2022	1670101243	41	34172	34213	0
