starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 14 22:14:00 2022	1668482040	0	13611	13611	631
Mon Nov 14 22:13:03 2022	1668481983	0	13923	13923	1430
Mon Nov 14 22:10:24 2022	1668481824	0	14127	14127	595
Mon Nov 14 22:08:00 2022	1668481680	72	14311	14383	1331
Mon Nov 14 22:13:19 2022	1668481999	164	14732	14896	502
Mon Nov 14 22:14:03 2022	1668482043	0	14915	14915	861
Mon Nov 14 22:13:45 2022	1668482025	1251	13713	14964	1175
Mon Nov 14 22:13:02 2022	1668481982	0	15370	15370	904
Mon Nov 14 22:08:00 2022	1668481680	260	15321	15581	2528
Mon Nov 14 22:13:43 2022	1668482023	1487	14176	15663	1651
Mon Nov 14 22:08:00 2022	1668481680	72	15817	15889	3572
Mon Nov 14 22:10:30 2022	1668481830	0	15917	15917	754
Mon Nov 14 22:11:39 2022	1668481899	108	16874	16982	932
Mon Nov 14 22:13:14 2022	1668481994	0	17137	17137	945
Mon Nov 14 22:14:03 2022	1668482043	0	17582	17582	815
Mon Nov 14 22:11:52 2022	1668481912	0	17792	17792	3356
Mon Nov 14 22:12:57 2022	1668481977	0	17919	17919	1165
Mon Nov 14 22:10:55 2022	1668481855	865	17399	18263	832
Mon Nov 14 22:12:18 2022	1668481938	161	18683	18844	715
Mon Nov 14 22:13:41 2022	1668482021	942	18219	19160	2114
Mon Nov 14 22:12:56 2022	1668481976	0	19705	19705	847
Mon Nov 14 22:14:17 2022	1668482057	0	20017	20017	730
Mon Nov 14 22:14:00 2022	1668482040	0	20260	20260	528
Mon Nov 14 22:15:34 2022	1668482134	63	20628	20691	445
Mon Nov 14 22:08:00 2022	1668481680	163	20894	21057	13366
Mon Nov 14 22:08:00 2022	1668481680	63	21827	21890	2064
Mon Nov 14 22:13:37 2022	1668482017	1240	21669	22908	1893
Mon Nov 14 22:08:00 2022	1668481680	69	24730	24800	14012
Mon Nov 14 22:12:50 2022	1668481970	243	25749	25992	917
Mon Nov 14 22:08:00 2022	1668481680	163	26469	26632	14371
Mon Nov 14 22:08:00 2022	1668481680	160	27032	27192	16279
Mon Nov 14 22:08:00 2022	1668481680	157	27638	27796	8099
Mon Nov 14 22:09:05 2022	1668481745	0	27836	27836	5737
Mon Nov 14 22:11:23 2022	1668481883	0	28956	28956	464
Mon Nov 14 22:08:00 2022	1668481680	54	29480	29534	15138
Mon Nov 14 22:08:00 2022	1668481680	168	29375	29544	16869
Mon Nov 14 22:08:00 2022	1668481680	260	30212	30472	20417
Mon Nov 14 22:08:00 2022	1668481680	168	30468	30637	17189
Mon Nov 14 22:12:47 2022	1668481967	200	30666	30866	576
Mon Nov 14 22:08:03 2022	1668481683	0	31186	31186	31186
Mon Nov 14 22:09:10 2022	1668481750	0	31379	31379	2918
Mon Nov 14 22:08:00 2022	1668481680	165	31377	31542	31377
Mon Nov 14 22:08:00 2022	1668481680	269	31306	31576	31306
Mon Nov 14 22:08:00 2022	1668481680	68	31512	31580	31512
Mon Nov 14 22:08:00 2022	1668481680	160	31437	31597	31437
Mon Nov 14 22:08:00 2022	1668481680	57	31544	31601	31544
Mon Nov 14 22:08:00 2022	1668481680	57	31549	31606	31549
Mon Nov 14 22:08:00 2022	1668481680	167	31483	31650	31483
Mon Nov 14 22:08:00 2022	1668481680	57	31601	31658	31601
Mon Nov 14 22:08:00 2022	1668481680	278	31393	31671	31393
Mon Nov 14 22:08:00 2022	1668481680	259	31412	31671	31412
Mon Nov 14 22:08:00 2022	1668481680	61	31611	31673	31611
Mon Nov 14 22:08:00 2022	1668481680	265	31475	31740	31475
Mon Nov 14 22:08:00 2022	1668481680	170	31570	31740	31570
Mon Nov 14 22:08:00 2022	1668481680	62	31745	31807	8883
Mon Nov 14 22:13:29 2022	1668482009	1087	31554	32642	1723
Mon Nov 14 22:13:19 2022	1668481999	144	32789	32933	818
Mon Nov 14 22:08:01 2022	1668481681	0	32964	32964	32964
Mon Nov 14 22:08:00 2022	1668481680	67	32958	33026	18807
Mon Nov 14 22:08:00 2022	1668481680	163	33152	33315	17844
Mon Nov 14 22:15:47 2022	1668482147	0	33977	33977	761
Mon Nov 14 22:08:00 2022	1668481680	163	33869	34032	33869
Mon Nov 14 22:08:00 2022	1668481680	157	33897	34055	33897
Mon Nov 14 22:08:00 2022	1668481680	263	33794	34058	33794
Mon Nov 14 22:08:00 2022	1668481680	163	33896	34059	33896
Mon Nov 14 22:08:00 2022	1668481680	281	33781	34062	33781
Mon Nov 14 22:08:00 2022	1668481680	268	33795	34062	33795
Mon Nov 14 22:08:00 2022	1668481680	256	33830	34086	33830
Mon Nov 14 22:08:00 2022	1668481680	368	33723	34091	33723
Mon Nov 14 22:08:00 2022	1668481680	259	33833	34092	33833
Mon Nov 14 22:08:00 2022	1668481680	157	33935	34093	33935
Mon Nov 14 22:08:00 2022	1668481680	259	33836	34095	33836
Mon Nov 14 22:08:00 2022	1668481680	271	33831	34102	33831
Mon Nov 14 22:08:00 2022	1668481680	169	33942	34112	33942
Mon Nov 14 22:08:00 2022	1668481680	256	33855	34112	33855
Mon Nov 14 22:08:00 2022	1668481680	168	33943	34112	33943
Mon Nov 14 22:08:00 2022	1668481680	65	34047	34112	34047
Mon Nov 14 22:08:00 2022	1668481680	282	34523	34806	34523
Mon Nov 14 22:08:00 2022	1668481680	160	34657	34817	34657
Mon Nov 14 22:08:00 2022	1668481680	368	34451	34820	34451
Mon Nov 14 22:08:00 2022	1668481680	263	34587	34851	34587
Mon Nov 14 22:08:00 2022	1668481680	266	34636	34902	34636
Mon Nov 14 22:08:00 2022	1668481680	168	34810	34978	20765
Mon Nov 14 22:08:00 2022	1668481680	167	34811	34978	8346
Mon Nov 14 22:08:00 2022	1668481680	65	36478	36543	31292
Mon Nov 14 22:08:00 2022	1668481680	280	36744	37024	36744
Mon Nov 14 22:08:00 2022	1668481680	61	37613	37674	19179
Mon Nov 14 22:08:00 2022	1668481680	69	38469	38538	21588
Mon Nov 14 22:08:00 2022	1668481680	256	38363	38620	18446
Mon Nov 14 22:08:10 2022	1668481690	0	38864	38864	29341
Mon Nov 14 22:11:56 2022	1668481916	0	40353	40353	2494
Mon Nov 14 22:10:11 2022	1668481811	235	41244	41479	1036
Mon Nov 14 22:08:30 2022	1668481710	0	41989	41989	15098
Mon Nov 14 22:15:38 2022	1668482138	0	42377	42377	1175
Mon Nov 14 22:09:19 2022	1668481759	0	42385	42385	2197
Mon Nov 14 22:15:26 2022	1668482126	105	42380	42485	427
Mon Nov 14 22:15:38 2022	1668482138	0	42972	42972	469
Mon Nov 14 22:15:37 2022	1668482137	0	43004	43004	730
Mon Nov 14 22:10:14 2022	1668481814	310	42999	43309	735
Mon Nov 14 22:12:48 2022	1668481968	0	43823	43823	814
Mon Nov 14 22:09:12 2022	1668481752	0	44284	44284	4794
Mon Nov 14 22:08:33 2022	1668481713	0	45891	45891	14378
Mon Nov 14 22:08:26 2022	1668481706	0	46868	46868	16253
Mon Nov 14 22:08:33 2022	1668481713	0	47078	47078	11601
Mon Nov 14 22:08:25 2022	1668481705	0	47815	47815	17679
Mon Nov 14 22:10:14 2022	1668481814	329	48781	49110	634
Mon Nov 14 22:08:21 2022	1668481701	0	49357	49357	21048
Mon Nov 14 22:08:16 2022	1668481696	0	49875	49875	24340
Mon Nov 14 22:08:48 2022	1668481728	0	49921	49921	23376
Mon Nov 14 22:15:27 2022	1668482127	128	51120	51248	708
Mon Nov 14 22:10:11 2022	1668481811	375	51007	51381	1047
Mon Nov 14 22:08:00 2022	1668481680	57	51729	51787	22217
Mon Nov 14 22:08:27 2022	1668481707	0	52107	52107	16299
Mon Nov 14 22:08:35 2022	1668481715	0	53897	53897	22519
Mon Nov 14 22:15:22 2022	1668482122	0	54147	54147	473
Mon Nov 14 22:08:34 2022	1668481714	0	54303	54303	22413
Mon Nov 14 22:10:14 2022	1668481814	293	54196	54489	901
Mon Nov 14 22:15:24 2022	1668482124	0	54737	54737	566
Mon Nov 14 22:15:25 2022	1668482125	0	55003	55003	522
Mon Nov 14 22:15:22 2022	1668482122	104	55295	55400	469
Mon Nov 14 22:15:23 2022	1668482123	0	55869	55869	552
Mon Nov 14 22:14:03 2022	1668482043	0	56983	56983	1033
Mon Nov 14 22:15:20 2022	1668482120	0	58107	58107	503
Mon Nov 14 22:08:00 2022	1668481680	260	58417	58677	15384
Mon Nov 14 22:15:20 2022	1668482120	0	59004	59004	562
Mon Nov 14 22:15:00 2022	1668482100	118	59698	59816	915
Mon Nov 14 22:08:38 2022	1668481718	0	61012	61012	20213
Mon Nov 14 22:08:28 2022	1668481708	0	61113	61113	21061
Mon Nov 14 22:14:57 2022	1668482097	0	62004	62004	428
Mon Nov 14 22:08:29 2022	1668481709	0	63092	63092	25710
Mon Nov 14 22:08:37 2022	1668481717	0	63514	63514	32891
Mon Nov 14 22:11:01 2022	1668481861	0	63766	63766	853
Mon Nov 14 22:08:15 2022	1668481695	0	64287	64287	23883
Mon Nov 14 22:15:04 2022	1668482104	56	64599	64654	897
Mon Nov 14 22:08:00 2022	1668481680	160	66040	66200	22357
Mon Nov 14 22:15:07 2022	1668482107	544	69695	70239	569
Mon Nov 14 22:15:06 2022	1668482106	0	70401	70401	526
Mon Nov 14 22:08:22 2022	1668481702	0	70597	70597	19917
Mon Nov 14 22:15:06 2022	1668482106	0	72238	72238	1009
Mon Nov 14 22:08:00 2022	1668481680	167	72418	72586	9453
Mon Nov 14 22:08:38 2022	1668481718	0	72595	72595	26872
Mon Nov 14 22:08:00 2022	1668481680	61	72562	72623	22061
Mon Nov 14 22:15:04 2022	1668482104	62	73586	73648	766
Mon Nov 14 22:08:31 2022	1668481711	0	75115	75115	22236
Mon Nov 14 22:14:09 2022	1668482049	0	76066	76066	1466
Mon Nov 14 22:15:00 2022	1668482100	0	77472	77472	623
Mon Nov 14 22:14:47 2022	1668482087	0	77849	77849	496
Mon Nov 14 22:13:19 2022	1668481999	0	78081	78081	591
Mon Nov 14 22:09:42 2022	1668481782	0	78698	78698	2885
Mon Nov 14 22:08:00 2022	1668481680	57	79138	79196	23035
Mon Nov 14 22:14:17 2022	1668482057	0	79450	79450	749
Mon Nov 14 22:10:14 2022	1668481814	362	79939	80301	852
Mon Nov 14 22:14:58 2022	1668482098	0	80659	80659	527
Mon Nov 14 22:14:54 2022	1668482094	0	83737	83737	986
Mon Nov 14 22:12:35 2022	1668481955	86	83979	84065	924
Mon Nov 14 22:09:33 2022	1668481773	0	84126	84126	3259
Mon Nov 14 22:08:34 2022	1668481714	0	84980	84980	21599
Mon Nov 14 22:08:34 2022	1668481714	0	85162	85162	28116
Mon Nov 14 22:14:53 2022	1668482093	0	85839	85839	697
Mon Nov 14 22:08:34 2022	1668481714	0	86239	86239	25448
Mon Nov 14 22:14:20 2022	1668482060	68	86225	86293	461
Mon Nov 14 22:08:34 2022	1668481714	0	86400	86400	21716
Mon Nov 14 22:08:00 2022	1668481680	61	88450	88511	28523
Mon Nov 14 22:14:50 2022	1668482090	0	89013	89013	777
Mon Nov 14 22:08:29 2022	1668481709	0	89220	89220	25481
Mon Nov 14 22:08:00 2022	1668481680	65	89666	89730	15863
Mon Nov 14 22:13:03 2022	1668481983	0	89758	89758	1765
Mon Nov 14 22:14:47 2022	1668482087	299	90592	90891	857
Mon Nov 14 22:14:37 2022	1668482077	0	93614	93614	1002
Mon Nov 14 22:14:37 2022	1668482077	0	94294	94294	943
Mon Nov 14 22:14:42 2022	1668482082	0	95112	95112	610
Mon Nov 14 22:08:34 2022	1668481714	0	95903	95903	28594
Mon Nov 14 22:14:40 2022	1668482080	0	96239	96239	546
Mon Nov 14 22:14:36 2022	1668482076	0	96428	96428	610
Mon Nov 14 22:08:34 2022	1668481714	0	96756	96756	32291
Mon Nov 14 22:08:35 2022	1668481715	0	97058	97058	21355
Mon Nov 14 22:14:22 2022	1668482062	104	96965	97069	435
Mon Nov 14 22:08:34 2022	1668481714	0	97549	97549	21729
Mon Nov 14 22:13:15 2022	1668481995	0	97932	97932	647
Mon Nov 14 22:08:31 2022	1668481711	0	99561	99561	19312
Mon Nov 14 22:08:35 2022	1668481715	0	99576	99576	23394
Mon Nov 14 22:14:37 2022	1668482077	0	99742	99742	738
Mon Nov 14 22:14:39 2022	1668482079	0	99950	99950	576
Mon Nov 14 22:14:31 2022	1668482071	70	100040	100111	585
Mon Nov 14 22:08:34 2022	1668481714	0	100560	100560	27697
Mon Nov 14 22:08:31 2022	1668481711	0	100774	100774	24122
Mon Nov 14 22:14:17 2022	1668482057	0	100841	100841	580
Mon Nov 14 22:14:13 2022	1668482053	0	100928	100928	1413
Mon Nov 14 22:14:37 2022	1668482077	0	101545	101545	1013
Mon Nov 14 22:08:31 2022	1668481711	0	102658	102658	16256
Mon Nov 14 22:08:31 2022	1668481711	0	103162	103162	22774
Mon Nov 14 22:09:13 2022	1668481753	0	104090	104090	3178
Mon Nov 14 22:14:32 2022	1668482072	0	105412	105412	611
Mon Nov 14 22:12:54 2022	1668481974	416	105197	105614	852
Mon Nov 14 22:14:32 2022	1668482072	0	106417	106417	1310
Mon Nov 14 22:14:22 2022	1668482062	70	106576	106646	648
Mon Nov 14 22:12:34 2022	1668481954	0	107126	107126	482
Mon Nov 14 22:14:21 2022	1668482061	0	108598	108598	679
Mon Nov 14 22:14:22 2022	1668482062	0	108791	108791	792
Mon Nov 14 22:14:29 2022	1668482069	0	108836	108836	505
Mon Nov 14 22:14:21 2022	1668482061	0	109259	109259	583
Mon Nov 14 22:08:34 2022	1668481714	0	110217	110217	34746
Mon Nov 14 22:09:29 2022	1668481769	0	110884	110884	978
Mon Nov 14 22:14:23 2022	1668482063	0	112641	112641	755
Mon Nov 14 22:14:18 2022	1668482058	0	112951	112951	541
Mon Nov 14 22:14:18 2022	1668482058	0	113795	113795	859
Mon Nov 14 22:12:42 2022	1668481962	0	114533	114533	787
Mon Nov 14 22:14:23 2022	1668482063	0	115398	115398	944
Mon Nov 14 22:14:21 2022	1668482061	0	115955	115955	846
Mon Nov 14 22:14:21 2022	1668482061	0	116701	116701	1044
Mon Nov 14 22:14:02 2022	1668482042	0	117298	117298	972
Mon Nov 14 22:09:28 2022	1668481768	0	118254	118254	625
Mon Nov 14 22:12:42 2022	1668481962	17	119228	119245	592
Mon Nov 14 22:08:00 2022	1668481680	61	121126	121187	30215
Mon Nov 14 22:09:19 2022	1668481759	0	122782	122782	1743
Mon Nov 14 22:13:59 2022	1668482039	0	128433	128433	656
Mon Nov 14 22:12:45 2022	1668481965	0	128964	128964	708
Mon Nov 14 22:08:52 2022	1668481732	0	129742	129742	20800
Mon Nov 14 22:09:12 2022	1668481752	0	130601	130601	3286
Mon Nov 14 22:08:00 2022	1668481680	157	131714	131871	28129
Mon Nov 14 22:13:58 2022	1668482038	0	132006	132006	929
Mon Nov 14 22:08:00 2022	1668481680	281	132030	132311	9778
Mon Nov 14 22:09:57 2022	1668481797	0	137044	137044	1871
Mon Nov 14 22:13:50 2022	1668482030	564	139615	140180	1104
Mon Nov 14 22:09:06 2022	1668481746	0	141587	141587	4292
Mon Nov 14 22:12:42 2022	1668481962	22	143992	144015	1094
Mon Nov 14 22:08:37 2022	1668481717	0	144445	144445	33042
Mon Nov 14 22:08:32 2022	1668481712	0	144454	144454	20595
Mon Nov 14 22:13:35 2022	1668482015	502	144746	145248	957
Mon Nov 14 22:12:10 2022	1668481930	0	147376	147376	770
Mon Nov 14 22:13:44 2022	1668482024	0	148987	148987	1711
Mon Nov 14 22:13:31 2022	1668482011	0	153744	153744	1042
Mon Nov 14 22:13:16 2022	1668481996	0	154052	154052	846
Mon Nov 14 22:13:32 2022	1668482012	0	154923	154923	1857
Mon Nov 14 22:12:14 2022	1668481934	307	155398	155705	1036
Mon Nov 14 22:08:34 2022	1668481714	0	159670	159670	23132
Mon Nov 14 22:13:16 2022	1668481996	0	165895	165895	1124
Mon Nov 14 22:13:22 2022	1668482002	0	166445	166445	754
Mon Nov 14 22:12:33 2022	1668481953	0	167280	167280	467
Mon Nov 14 22:12:10 2022	1668481930	51	168341	168392	811
Mon Nov 14 22:13:16 2022	1668481996	0	169075	169075	442
Mon Nov 14 22:13:17 2022	1668481997	0	169430	169430	656
Mon Nov 14 22:08:34 2022	1668481714	0	170610	170610	29444
Mon Nov 14 22:09:59 2022	1668481799	1053	169975	171028	2526
Mon Nov 14 22:13:14 2022	1668481994	0	171374	171374	552
Mon Nov 14 22:13:17 2022	1668481997	0	171397	171397	746
Mon Nov 14 22:13:17 2022	1668481997	0	171864	171864	771
Mon Nov 14 22:13:15 2022	1668481995	0	172154	172154	1057
Mon Nov 14 22:13:15 2022	1668481995	0	175291	175291	749
Mon Nov 14 22:08:00 2022	1668481680	54	175616	175670	25089
Mon Nov 14 22:09:39 2022	1668481779	0	178102	178102	2488
Mon Nov 14 22:11:33 2022	1668481893	0	179112	179112	436
Mon Nov 14 22:13:14 2022	1668481994	0	179198	179198	489
Mon Nov 14 22:11:22 2022	1668481882	25	181291	181315	1058
Mon Nov 14 22:13:12 2022	1668481992	0	183249	183249	705
Mon Nov 14 22:12:56 2022	1668481976	201	183266	183466	1298
Mon Nov 14 22:08:35 2022	1668481715	0	186184	186184	25432
Mon Nov 14 22:12:55 2022	1668481975	259	187971	188230	1120
Mon Nov 14 22:08:00 2022	1668481680	61	188428	188489	24780
Mon Nov 14 22:12:42 2022	1668481962	14	189514	189528	884
Mon Nov 14 22:12:55 2022	1668481975	237	189937	190175	1058
Mon Nov 14 22:12:48 2022	1668481968	99	190887	190986	442
Mon Nov 14 22:11:52 2022	1668481912	457	191530	191987	3193
Mon Nov 14 22:10:24 2022	1668481824	211	192306	192517	3038
Mon Nov 14 22:12:54 2022	1668481974	0	194063	194063	642
Mon Nov 14 22:11:50 2022	1668481910	244	193821	194065	1108
Mon Nov 14 22:08:00 2022	1668481680	163	195222	195385	23926
Mon Nov 14 22:12:50 2022	1668481970	0	196108	196108	1126
Mon Nov 14 22:08:00 2022	1668481680	281	196040	196321	28780
Mon Nov 14 22:10:00 2022	1668481800	3718	194348	198065	2257
Mon Nov 14 22:08:31 2022	1668481711	0	199058	199058	24598
Mon Nov 14 22:10:01 2022	1668481801	0	200943	200943	1769
Mon Nov 14 22:09:20 2022	1668481760	0	201424	201424	3158
Mon Nov 14 22:12:23 2022	1668481943	967	200689	201656	1501
Mon Nov 14 22:08:00 2022	1668481680	57	201949	202007	29317
Mon Nov 14 22:12:41 2022	1668481961	0	204301	204301	523
Mon Nov 14 22:12:36 2022	1668481956	0	204400	204400	1170
Mon Nov 14 22:08:00 2022	1668481680	268	204136	204404	26090
Mon Nov 14 22:09:28 2022	1668481768	410	205529	205939	1666
Mon Nov 14 22:09:29 2022	1668481769	0	206135	206135	1987
Mon Nov 14 22:11:09 2022	1668481869	0	207834	207834	491
Mon Nov 14 22:12:37 2022	1668481957	0	208191	208191	966
Mon Nov 14 22:12:36 2022	1668481956	0	208432	208432	1021
Mon Nov 14 22:12:37 2022	1668481957	0	209813	209813	576
Mon Nov 14 22:12:36 2022	1668481956	0	210412	210412	963
Mon Nov 14 22:09:20 2022	1668481760	0	210582	210582	3112
Mon Nov 14 22:10:52 2022	1668481852	0	210873	210873	1358
Mon Nov 14 22:08:58 2022	1668481738	0	216833	216833	12570
