starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 03 15:46:21 2022	1670100381	21	3800	3822	2016
Sat Dec 03 15:48:28 2022	1670100508	0	12558	12558	2761
Sat Dec 03 15:48:26 2022	1670100506	0	12573	12573	5003
Sat Dec 03 15:48:29 2022	1670100509	0	13157	13157	3577
Sat Dec 03 15:48:30 2022	1670100510	0	13462	13462	3996
Sat Dec 03 15:48:25 2022	1670100505	0	13531	13531	5997
Sat Dec 03 15:48:16 2022	1670100496	0	14252	14252	7491
Sat Dec 03 15:48:21 2022	1670100501	0	14302	14302	6658
Sat Dec 03 15:48:23 2022	1670100503	0	14334	14334	7191
Sat Dec 03 15:48:32 2022	1670100512	0	14369	14369	1677
Sat Dec 03 15:48:14 2022	1670100494	0	14677	14677	9416
Sat Dec 03 15:48:17 2022	1670100497	0	14993	14993	8195
Sat Dec 03 15:48:19 2022	1670100499	0	14993	14993	7459
Sat Dec 03 15:48:20 2022	1670100500	0	15047	15047	7008
Sat Dec 03 15:47:38 2022	1670100458	0	15101	15101	8697
Sat Dec 03 15:48:04 2022	1670100484	0	15123	15123	10906
Sat Dec 03 15:48:06 2022	1670100486	0	15145	15145	10143
Sat Dec 03 15:48:34 2022	1670100514	0	15162	15162	2138
Sat Dec 03 15:48:08 2022	1670100488	0	15226	15226	10527
Sat Dec 03 15:48:09 2022	1670100489	0	15287	15287	9348
Sat Dec 03 15:47:01 2022	1670100421	0	15485	15485	11254
Sat Dec 03 15:48:11 2022	1670100491	0	15487	15487	10606
Sat Dec 03 15:48:35 2022	1670100515	0	15513	15513	2504
Sat Dec 03 15:46:59 2022	1670100419	0	15518	15518	11899
Sat Dec 03 15:48:12 2022	1670100492	0	15544	15544	9803
Sat Dec 03 15:47:02 2022	1670100422	0	15569	15569	11913
Sat Dec 03 15:47:04 2022	1670100424	0	15581	15581	11353
Sat Dec 03 15:47:07 2022	1670100427	0	15633	15633	11175
Sat Dec 03 15:47:06 2022	1670100426	0	15649	15649	10991
Sat Dec 03 15:46:56 2022	1670100416	0	15675	15675	12003
Sat Dec 03 15:46:54 2022	1670100414	0	15680	15680	12468
Sat Dec 03 15:46:57 2022	1670100417	0	15722	15722	11788
Sat Dec 03 15:47:09 2022	1670100429	0	15796	15796	9915
Sat Dec 03 15:48:03 2022	1670100483	0	15914	15914	11645
Sat Dec 03 15:47:43 2022	1670100463	0	15964	15964	8338
Sat Dec 03 15:49:08 2022	1670100548	0	16064	16064	1884
Sat Dec 03 15:46:25 2022	1670100385	25	16154	16179	2444
Sat Dec 03 15:47:28 2022	1670100448	0	16349	16349	9847
Sat Dec 03 15:46:51 2022	1670100411	0	16389	16389	13912
Sat Dec 03 15:47:30 2022	1670100450	0	16404	16404	8317
Sat Dec 03 15:46:49 2022	1670100409	0	16405	16405	14052
Sat Dec 03 15:48:37 2022	1670100517	0	16411	16411	1813
Sat Dec 03 15:46:52 2022	1670100412	0	16427	16427	13393
Sat Dec 03 15:47:26 2022	1670100446	0	16437	16437	10567
Sat Dec 03 15:47:25 2022	1670100445	0	16439	16439	10679
Sat Dec 03 15:47:21 2022	1670100441	0	16474	16474	10104
Sat Dec 03 15:47:33 2022	1670100453	0	16507	16507	10098
Sat Dec 03 15:47:31 2022	1670100451	0	16510	16510	9084
Sat Dec 03 15:47:23 2022	1670100443	0	16539	16539	10558
Sat Dec 03 15:47:34 2022	1670100454	0	16570	16570	8103
Sat Dec 03 15:47:13 2022	1670100433	0	16573	16573	9048
Sat Dec 03 15:47:18 2022	1670100438	0	16578	16578	10017
Sat Dec 03 15:47:10 2022	1670100430	0	16579	16579	10423
Sat Dec 03 15:47:20 2022	1670100440	0	16580	16580	10213
Sat Dec 03 15:47:11 2022	1670100431	0	16623	16623	10113
Sat Dec 03 15:47:16 2022	1670100436	0	16632	16632	10311
Sat Dec 03 15:47:15 2022	1670100435	0	16641	16641	9493
Sat Dec 03 15:47:41 2022	1670100461	0	16701	16701	9730
Sat Dec 03 15:47:39 2022	1670100459	0	16727	16727	9916
Sat Dec 03 15:48:57 2022	1670100537	0	16871	16871	2704
Sat Dec 03 15:48:38 2022	1670100518	0	17060	17060	2585
Sat Dec 03 15:48:41 2022	1670100521	0	17528	17528	3102
Sat Dec 03 15:46:46 2022	1670100406	0	17652	17652	15062
Sat Dec 03 15:46:41 2022	1670100401	0	17659	17659	15130
Sat Dec 03 15:46:43 2022	1670100403	0	17663	17663	14976
Sat Dec 03 15:46:45 2022	1670100405	0	17688	17688	14525
Sat Dec 03 15:48:42 2022	1670100522	0	17773	17773	2395
Sat Dec 03 15:48:46 2022	1670100526	0	17803	17803	1842
Sat Dec 03 15:48:44 2022	1670100524	0	17843	17843	2688
Sat Dec 03 15:46:25 2022	1670100385	30	17825	17854	2601
Sat Dec 03 15:47:55 2022	1670100475	0	17910	17910	10708
Sat Dec 03 15:48:39 2022	1670100519	0	17958	17958	3502
Sat Dec 03 15:47:53 2022	1670100473	0	17991	17991	11188
Sat Dec 03 15:48:35 2022	1670100515	0	18007	18007	2766
Sat Dec 03 15:47:51 2022	1670100471	0	18188	18188	11789
Sat Dec 03 15:47:56 2022	1670100476	0	18241	18241	12012
Sat Dec 03 15:47:49 2022	1670100469	0	18258	18258	11978
Sat Dec 03 15:47:48 2022	1670100468	0	18310	18310	11353
Sat Dec 03 15:47:59 2022	1670100479	0	18325	18325	12090
Sat Dec 03 15:47:36 2022	1670100456	0	18352	18352	10138
Sat Dec 03 15:47:58 2022	1670100478	0	18361	18361	12047
Sat Dec 03 15:47:44 2022	1670100464	0	18386	18386	10469
Sat Dec 03 15:47:46 2022	1670100466	0	18404	18404	11652
Sat Dec 03 15:48:54 2022	1670100534	0	18512	18512	2223
Sat Dec 03 15:48:51 2022	1670100531	0	18619	18619	1614
Sat Dec 03 15:48:53 2022	1670100533	0	18675	18675	2302
Sat Dec 03 15:49:04 2022	1670100544	0	18743	18743	5540
Sat Dec 03 15:48:49 2022	1670100529	0	18963	18963	2204
Sat Dec 03 15:46:25 2022	1670100385	81	19349	19429	3809
Sat Dec 03 15:48:55 2022	1670100535	0	19473	19473	3291
Sat Dec 03 15:49:02 2022	1670100542	0	19617	19617	5449
Sat Dec 03 15:49:00 2022	1670100540	0	19749	19749	4077
Sat Dec 03 15:48:58 2022	1670100538	0	20034	20034	5148
Sat Dec 03 15:46:25 2022	1670100385	24	21099	21124	5141
Sat Dec 03 15:46:25 2022	1670100385	82	23918	24000	7974
Sat Dec 03 15:46:25 2022	1670100385	0	25635	25635	10048
Sat Dec 03 15:46:25 2022	1670100385	80	27145	27225	10735
Sat Dec 03 15:46:25 2022	1670100385	24	28809	28832	12076
Sat Dec 03 15:46:25 2022	1670100385	82	30377	30459	13427
Sat Dec 03 15:46:25 2022	1670100385	30	32041	32071	14889
