starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 21 18:43:58 2022	1669074238	0	3853	3853	3219
Mon Nov 21 18:43:53 2022	1669074233	0	3881	3881	3126
Mon Nov 21 18:44:04 2022	1669074244	0	3948	3948	3094
Mon Nov 21 18:44:13 2022	1669074253	0	3951	3951	3207
Mon Nov 21 18:43:47 2022	1669074227	0	3978	3978	3444
Mon Nov 21 18:43:53 2022	1669074233	0	4014	4014	3235
Mon Nov 21 18:44:08 2022	1669074248	0	4040	4040	3237
Mon Nov 21 18:43:58 2022	1669074238	0	4133	4133	3447
Mon Nov 21 18:43:57 2022	1669074237	0	4195	4195	3542
Mon Nov 21 18:43:45 2022	1669074225	0	4204	4204	3154
Mon Nov 21 18:43:58 2022	1669074238	0	4206	4206	3157
Mon Nov 21 18:43:31 2022	1669074211	24	4203	4227	3603
Mon Nov 21 18:43:48 2022	1669074228	0	4246	4246	3219
Mon Nov 21 18:44:10 2022	1669074250	0	4271	4271	3277
Mon Nov 21 18:43:51 2022	1669074231	0	4384	4384	3531
Mon Nov 21 18:44:06 2022	1669074246	0	4411	4411	2756
Mon Nov 21 18:43:48 2022	1669074228	0	4451	4451	3475
Mon Nov 21 18:43:51 2022	1669074231	0	4507	4507	3645
Mon Nov 21 18:43:35 2022	1669074215	36	4547	4583	3277
Mon Nov 21 18:43:53 2022	1669074233	0	4606	4606	4114
Mon Nov 21 18:43:42 2022	1669074222	0	4608	4608	3964
Mon Nov 21 18:43:49 2022	1669074229	0	4610	4610	3841
Mon Nov 21 18:43:43 2022	1669074223	0	4710	4710	4180
Mon Nov 21 18:43:35 2022	1669074215	39	4746	4785	3779
Mon Nov 21 18:43:42 2022	1669074222	0	4851	4851	4087
Mon Nov 21 18:43:40 2022	1669074220	0	4971	4971	3681
Mon Nov 21 18:43:56 2022	1669074236	0	5014	5014	3147
Mon Nov 21 18:44:06 2022	1669074246	0	5125	5125	4430
Mon Nov 21 18:43:44 2022	1669074224	0	5250	5250	4558
Mon Nov 21 18:43:54 2022	1669074234	0	5275	5275	4576
Mon Nov 21 18:43:46 2022	1669074226	0	5278	5278	4732
Mon Nov 21 18:43:35 2022	1669074215	37	5253	5290	4408
Mon Nov 21 18:43:43 2022	1669074223	0	5332	5332	4760
Mon Nov 21 18:43:37 2022	1669074217	0	5348	5348	4443
Mon Nov 21 18:44:07 2022	1669074247	0	5373	5373	4224
Mon Nov 21 18:44:01 2022	1669074241	0	5389	5389	3946
Mon Nov 21 18:43:37 2022	1669074217	0	5414	5414	4600
Mon Nov 21 18:43:36 2022	1669074216	0	5509	5509	4331
Mon Nov 21 18:43:36 2022	1669074216	0	5537	5537	4635
Mon Nov 21 18:44:04 2022	1669074244	0	5581	5581	4073
Mon Nov 21 18:44:10 2022	1669074250	0	5707	5707	4646
Mon Nov 21 18:44:07 2022	1669074247	0	5719	5719	5163
Mon Nov 21 18:43:57 2022	1669074237	0	5924	5924	5266
Mon Nov 21 18:43:39 2022	1669074219	0	5941	5941	5007
Mon Nov 21 18:43:50 2022	1669074230	0	6205	6205	5058
Mon Nov 21 18:43:54 2022	1669074234	0	6287	6287	3591
Mon Nov 21 18:44:01 2022	1669074241	0	6565	6565	4694
Mon Nov 21 18:43:43 2022	1669074223	0	7354	7354	6108
Mon Nov 21 18:43:38 2022	1669074218	0	7545	7545	6803
Mon Nov 21 18:43:38 2022	1669074218	0	8064	8064	6557
