starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 03 16:31:11 2022	1670103071	10	30297	30307	1073
Sat Dec 03 16:32:11 2022	1670103131	16	30294	30310	0
Sat Dec 03 16:31:44 2022	1670103104	15	30300	30315	0
Sat Dec 03 16:35:12 2022	1670103312	11	30304	30315	0
Sat Dec 03 16:34:11 2022	1670103251	13	30304	30316	0
Sat Dec 03 16:28:10 2022	1670102890	10	30311	30321	0
Sat Dec 03 16:30:08 2022	1670103008	12	30311	30323	0
Sat Dec 03 16:29:40 2022	1670102980	12	30312	30323	0
Sat Dec 03 16:26:06 2022	1670102766	38	30286	30323	0
Sat Dec 03 16:29:38 2022	1670102978	17	30306	30324	0
Sat Dec 03 16:28:40 2022	1670102920	10	30317	30327	0
Sat Dec 03 16:30:10 2022	1670103010	13	30315	30327	0
Sat Dec 03 16:33:45 2022	1670103225	13	30315	30328	0
Sat Dec 03 16:31:12 2022	1670103072	18	30320	30338	0
Sat Dec 03 16:27:07 2022	1670102827	16	30325	30341	0
Sat Dec 03 16:33:09 2022	1670103189	15	30326	30341	0
Sat Dec 03 16:31:12 2022	1670103072	11	30334	30345	0
Sat Dec 03 16:32:13 2022	1670103133	21	30326	30347	0
Sat Dec 03 16:29:40 2022	1670102980	12	30336	30348	1073
Sat Dec 03 16:30:38 2022	1670103038	10	30339	30349	0
Sat Dec 03 16:28:08 2022	1670102888	23	30327	30349	0
Sat Dec 03 16:33:45 2022	1670103225	9	30341	30350	0
Sat Dec 03 16:26:37 2022	1670102797	19	30332	30351	0
Sat Dec 03 16:27:08 2022	1670102828	26	30326	30352	0
Sat Dec 03 16:29:39 2022	1670102979	19	30334	30353	0
Sat Dec 03 16:31:11 2022	1670103071	11	30348	30359	0
Sat Dec 03 16:29:11 2022	1670102951	12	30353	30364	0
Sat Dec 03 16:29:40 2022	1670102980	11	30358	30369	0
Sat Dec 03 16:27:37 2022	1670102857	11	30360	30371	0
Sat Dec 03 16:34:41 2022	1670103281	17	30356	30373	0
Sat Dec 03 16:33:11 2022	1670103191	19	30354	30373	0
Sat Dec 03 16:34:16 2022	1670103256	15	30359	30373	0
Sat Dec 03 16:34:14 2022	1670103254	12	30363	30375	0
Sat Dec 03 16:28:08 2022	1670102888	12	30369	30381	0
Sat Dec 03 16:31:40 2022	1670103100	19	30365	30383	0
Sat Dec 03 16:28:40 2022	1670102920	10	30374	30384	0
Sat Dec 03 16:33:41 2022	1670103221	10	30377	30387	0
Sat Dec 03 16:34:15 2022	1670103255	11	30377	30388	1073
Sat Dec 03 16:34:12 2022	1670103252	19	30370	30389	0
Sat Dec 03 16:35:42 2022	1670103342	12	30378	30389	0
Sat Dec 03 16:28:39 2022	1670102919	11	30378	30389	0
Sat Dec 03 16:29:09 2022	1670102949	18	30372	30390	0
Sat Dec 03 16:31:40 2022	1670103100	11	30380	30390	0
Sat Dec 03 16:34:46 2022	1670103286	12	30381	30393	0
Sat Dec 03 16:35:13 2022	1670103313	12	30381	30393	0
Sat Dec 03 16:27:08 2022	1670102828	17	30377	30393	0
Sat Dec 03 16:28:07 2022	1670102887	11	30382	30393	0
Sat Dec 03 16:32:11 2022	1670103131	18	30375	30394	0
Sat Dec 03 16:27:07 2022	1670102827	11	30384	30395	0
Sat Dec 03 16:35:13 2022	1670103313	12	30383	30395	0
Sat Dec 03 16:35:11 2022	1670103311	11	30386	30397	0
Sat Dec 03 16:30:11 2022	1670103011	11	30387	30398	0
Sat Dec 03 16:30:12 2022	1670103012	11	30388	30399	0
Sat Dec 03 16:31:39 2022	1670103099	15	30391	30406	0
Sat Dec 03 16:28:39 2022	1670102919	14	30394	30408	0
Sat Dec 03 16:34:15 2022	1670103255	15	30393	30408	0
Sat Dec 03 16:30:11 2022	1670103011	15	30395	30411	0
Sat Dec 03 16:29:43 2022	1670102983	15	30398	30414	0
Sat Dec 03 16:33:16 2022	1670103196	10	30405	30415	0
Sat Dec 03 16:31:11 2022	1670103071	11	30406	30417	0
Sat Dec 03 16:35:44 2022	1670103344	10	30410	30419	0
Sat Dec 03 16:31:41 2022	1670103101	13	30408	30421	0
Sat Dec 03 16:27:09 2022	1670102829	12	30410	30423	0
Sat Dec 03 16:28:38 2022	1670102918	16	30410	30426	0
Sat Dec 03 16:29:39 2022	1670102979	10	30417	30427	0
Sat Dec 03 16:35:44 2022	1670103344	12	30416	30429	0
Sat Dec 03 16:29:10 2022	1670102950	11	30420	30431	0
Sat Dec 03 16:31:11 2022	1670103071	13	30421	30434	0
Sat Dec 03 16:35:12 2022	1670103312	13	30423	30436	0
Sat Dec 03 16:26:06 2022	1670102766	48	30389	30437	0
Sat Dec 03 16:33:12 2022	1670103192	13	30434	30447	0
Sat Dec 03 16:30:11 2022	1670103011	12	30435	30447	0
Sat Dec 03 16:33:45 2022	1670103225	13	30439	30452	0
Sat Dec 03 16:35:15 2022	1670103315	13	30440	30453	0
Sat Dec 03 16:29:08 2022	1670102948	26	30427	30453	0
Sat Dec 03 16:35:45 2022	1670103345	14	30441	30455	0
Sat Dec 03 16:30:09 2022	1670103009	12	30452	30465	0
Sat Dec 03 16:29:40 2022	1670102980	12	30453	30465	0
Sat Dec 03 16:30:42 2022	1670103042	11	30460	30471	0
Sat Dec 03 16:34:41 2022	1670103281	15	30457	30471	0
Sat Dec 03 16:35:11 2022	1670103311	15	30458	30473	0
Sat Dec 03 16:30:44 2022	1670103044	14	30459	30473	0
Sat Dec 03 16:32:41 2022	1670103161	13	30462	30475	0
Sat Dec 03 16:26:06 2022	1670102766	57	30422	30480	0
Sat Dec 03 16:35:14 2022	1670103314	15	30466	30481	0
Sat Dec 03 16:34:43 2022	1670103283	14	30470	30484	0
Sat Dec 03 16:35:43 2022	1670103343	12	30478	30490	0
Sat Dec 03 16:29:39 2022	1670102979	10	30480	30490	0
Sat Dec 03 16:33:13 2022	1670103193	12	30485	30497	0
Sat Dec 03 16:35:45 2022	1670103345	11	30488	30499	0
Sat Dec 03 16:28:38 2022	1670102918	23	30478	30500	0
Sat Dec 03 16:30:40 2022	1670103040	9	30492	30501	0
Sat Dec 03 16:28:37 2022	1670102917	10	30492	30501	0
Sat Dec 03 16:35:46 2022	1670103346	17	30485	30502	0
Sat Dec 03 16:33:43 2022	1670103223	12	30490	30502	0
Sat Dec 03 16:35:42 2022	1670103342	13	30489	30503	0
Sat Dec 03 16:30:43 2022	1670103043	12	30492	30505	0
Sat Dec 03 16:35:45 2022	1670103345	12	30496	30508	0
Sat Dec 03 16:34:44 2022	1670103284	9	30504	30513	0
Sat Dec 03 16:26:06 2022	1670102766	42	30473	30515	0
Sat Dec 03 16:30:40 2022	1670103040	11	30505	30516	0
Sat Dec 03 16:34:16 2022	1670103256	13	30502	30516	0
Sat Dec 03 16:32:43 2022	1670103163	10	30508	30518	0
Sat Dec 03 16:33:46 2022	1670103226	11	30509	30520	0
Sat Dec 03 16:35:13 2022	1670103313	11	30510	30521	0
Sat Dec 03 16:34:12 2022	1670103252	10	30513	30522	0
Sat Dec 03 16:26:37 2022	1670102797	26	30497	30523	0
Sat Dec 03 16:33:11 2022	1670103191	14	30530	30545	0
Sat Dec 03 16:34:43 2022	1670103283	16	30529	30545	0
Sat Dec 03 16:33:13 2022	1670103193	13	30533	30546	0
Sat Dec 03 16:31:10 2022	1670103070	12	30543	30555	0
Sat Dec 03 16:30:10 2022	1670103010	10	30550	30559	1073
Sat Dec 03 16:29:41 2022	1670102981	10	30551	30561	0
Sat Dec 03 16:32:12 2022	1670103132	13	30548	30561	1073
Sat Dec 03 16:33:14 2022	1670103194	22	30547	30569	0
Sat Dec 03 16:31:44 2022	1670103104	13	30560	30573	0
Sat Dec 03 16:32:11 2022	1670103131	17	30558	30574	0
Sat Dec 03 16:26:06 2022	1670102766	57	30519	30577	0
Sat Dec 03 16:26:06 2022	1670102766	50	30528	30578	0
Sat Dec 03 16:28:40 2022	1670102920	12	30566	30579	0
Sat Dec 03 16:26:06 2022	1670102766	48	30531	30579	0
Sat Dec 03 16:28:38 2022	1670102918	10	30569	30580	0
Sat Dec 03 16:28:08 2022	1670102888	32	30553	30586	0
Sat Dec 03 16:28:40 2022	1670102920	11	30579	30589	0
Sat Dec 03 16:27:08 2022	1670102828	47	30543	30590	0
Sat Dec 03 16:27:07 2022	1670102827	21	30572	30593	0
Sat Dec 03 16:29:08 2022	1670102948	11	30586	30597	0
Sat Dec 03 16:32:12 2022	1670103132	15	30582	30597	0
Sat Dec 03 16:31:41 2022	1670103101	12	30589	30601	0
Sat Dec 03 16:30:14 2022	1670103014	14	30592	30606	0
Sat Dec 03 16:26:37 2022	1670102797	25	30590	30615	0
Sat Dec 03 16:35:14 2022	1670103314	16	30602	30619	0
Sat Dec 03 16:26:06 2022	1670102766	58	30570	30628	0
Sat Dec 03 16:31:13 2022	1670103073	11	30619	30630	0
Sat Dec 03 16:35:11 2022	1670103311	9	30630	30640	0
Sat Dec 03 16:30:38 2022	1670103038	15	30630	30645	0
Sat Dec 03 16:34:47 2022	1670103287	13	30633	30645	0
Sat Dec 03 16:30:39 2022	1670103039	13	30638	30651	0
Sat Dec 03 16:33:12 2022	1670103192	14	30640	30654	0
Sat Dec 03 16:31:42 2022	1670103102	12	30647	30659	0
Sat Dec 03 16:28:10 2022	1670102890	11	30648	30659	0
Sat Dec 03 16:26:06 2022	1670102766	57	30607	30664	0
Sat Dec 03 16:30:11 2022	1670103011	9	30657	30667	0
Sat Dec 03 16:33:41 2022	1670103221	13	30661	30674	0
Sat Dec 03 16:35:43 2022	1670103343	12	30667	30679	0
Sat Dec 03 16:28:39 2022	1670102919	13	30671	30683	1073
Sat Dec 03 16:29:42 2022	1670102982	10	30674	30684	0
Sat Dec 03 16:35:12 2022	1670103312	14	30673	30687	0
Sat Dec 03 16:32:10 2022	1670103130	11	30681	30693	0
Sat Dec 03 16:26:37 2022	1670102797	51	30655	30706	0
Sat Dec 03 16:33:45 2022	1670103225	13	30694	30707	1073
Sat Dec 03 16:32:44 2022	1670103164	14	30697	30711	0
Sat Dec 03 16:30:09 2022	1670103009	14	30725	30739	0
Sat Dec 03 16:32:14 2022	1670103134	13	30729	30742	0
Sat Dec 03 16:29:40 2022	1670102980	12	30731	30743	0
Sat Dec 03 16:26:37 2022	1670102797	12	30735	30747	0
Sat Dec 03 16:30:08 2022	1670103008	9	30738	30747	0
Sat Dec 03 16:28:37 2022	1670102917	11	30741	30752	0
Sat Dec 03 16:28:08 2022	1670102888	13	30746	30758	0
Sat Dec 03 16:31:09 2022	1670103069	10	30768	30778	0
Sat Dec 03 16:34:42 2022	1670103282	10	30770	30780	0
