starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 21 18:50:01 2022	1669074601	0	4948	4948	822
Mon Nov 21 18:50:20 2022	1669074620	0	4960	4960	567
Mon Nov 21 18:50:10 2022	1669074610	0	4971	4971	603
Mon Nov 21 18:49:42 2022	1669074582	0	5107	5107	380
Mon Nov 21 18:49:57 2022	1669074597	0	5148	5148	672
Mon Nov 21 18:50:24 2022	1669074624	0	5150	5150	354
Mon Nov 21 18:49:52 2022	1669074592	0	5174	5174	401
Mon Nov 21 18:49:06 2022	1669074546	0	5196	5196	1702
Mon Nov 21 18:49:41 2022	1669074581	0	5202	5202	558
Mon Nov 21 18:49:30 2022	1669074570	0	5235	5235	476
Mon Nov 21 18:49:41 2022	1669074581	0	5253	5253	409
Mon Nov 21 18:49:53 2022	1669074593	0	5284	5284	345
Mon Nov 21 18:50:37 2022	1669074637	0	5285	5285	414
Mon Nov 21 18:49:43 2022	1669074583	0	5335	5335	1282
Mon Nov 21 18:49:46 2022	1669074586	0	5336	5336	972
Mon Nov 21 18:49:47 2022	1669074587	0	5368	5368	783
Mon Nov 21 18:50:34 2022	1669074634	0	5431	5431	351
Mon Nov 21 18:50:16 2022	1669074616	0	5485	5485	1176
Mon Nov 21 18:49:08 2022	1669074548	0	5509	5509	903
Mon Nov 21 18:49:53 2022	1669074593	0	5540	5540	364
Mon Nov 21 18:49:59 2022	1669074599	0	5603	5603	368
Mon Nov 21 18:50:15 2022	1669074615	0	5605	5605	1184
Mon Nov 21 18:50:09 2022	1669074609	0	5632	5632	763
Mon Nov 21 18:50:10 2022	1669074610	0	5632	5632	562
Mon Nov 21 18:49:59 2022	1669074599	0	5673	5673	441
Mon Nov 21 18:49:52 2022	1669074592	0	5717	5717	523
Mon Nov 21 18:49:24 2022	1669074564	0	5724	5724	933
Mon Nov 21 18:50:04 2022	1669074604	0	5822	5822	643
Mon Nov 21 18:50:33 2022	1669074633	0	5843	5843	344
Mon Nov 21 18:49:58 2022	1669074598	0	5854	5854	535
Mon Nov 21 18:49:59 2022	1669074599	0	5867	5867	1407
Mon Nov 21 18:48:58 2022	1669074538	63	5808	5871	2662
Mon Nov 21 18:50:30 2022	1669074630	0	5894	5894	335
Mon Nov 21 18:50:30 2022	1669074630	0	5904	5904	595
Mon Nov 21 18:50:14 2022	1669074614	0	5952	5952	725
Mon Nov 21 18:49:32 2022	1669074572	0	5959	5959	687
Mon Nov 21 18:50:29 2022	1669074629	0	6005	6005	329
Mon Nov 21 18:49:05 2022	1669074545	0	6008	6008	2727
Mon Nov 21 18:50:04 2022	1669074604	0	6057	6057	312
Mon Nov 21 18:50:28 2022	1669074628	0	6063	6063	423
Mon Nov 21 18:50:03 2022	1669074603	0	6116	6116	388
Mon Nov 21 18:49:06 2022	1669074546	0	6166	6166	1686
Mon Nov 21 18:48:58 2022	1669074538	54	6168	6221	2960
Mon Nov 21 18:50:31 2022	1669074631	0	6246	6246	573
Mon Nov 21 18:50:21 2022	1669074621	0	6272	6272	1353
Mon Nov 21 18:49:04 2022	1669074544	0	6281	6281	2570
Mon Nov 21 18:50:36 2022	1669074636	0	6330	6330	632
Mon Nov 21 18:50:34 2022	1669074634	0	6356	6356	797
Mon Nov 21 18:49:48 2022	1669074588	0	6359	6359	755
Mon Nov 21 18:49:45 2022	1669074585	0	6410	6410	1037
Mon Nov 21 18:50:36 2022	1669074636	0	6423	6423	346
Mon Nov 21 18:49:58 2022	1669074598	0	6446	6446	470
Mon Nov 21 18:50:15 2022	1669074615	0	6455	6455	1085
Mon Nov 21 18:49:30 2022	1669074570	0	6460	6460	449
Mon Nov 21 18:50:06 2022	1669074606	0	6463	6463	410
Mon Nov 21 18:49:05 2022	1669074545	0	6467	6467	2909
Mon Nov 21 18:50:05 2022	1669074605	0	6472	6472	516
Mon Nov 21 18:50:31 2022	1669074631	0	6519	6519	774
Mon Nov 21 18:50:04 2022	1669074604	0	6535	6535	508
Mon Nov 21 18:50:36 2022	1669074636	0	6550	6550	445
Mon Nov 21 18:50:35 2022	1669074635	0	6562	6562	732
Mon Nov 21 18:49:47 2022	1669074587	0	6607	6607	1207
Mon Nov 21 18:49:46 2022	1669074586	0	6617	6617	1104
Mon Nov 21 18:50:11 2022	1669074611	0	6638	6638	604
Mon Nov 21 18:49:38 2022	1669074578	0	6891	6891	656
Mon Nov 21 18:49:34 2022	1669074574	0	6893	6893	1618
Mon Nov 21 18:49:43 2022	1669074583	0	6923	6923	601
Mon Nov 21 18:48:58 2022	1669074538	58	6879	6937	3253
Mon Nov 21 18:50:28 2022	1669074628	0	7047	7047	359
Mon Nov 21 18:50:30 2022	1669074630	0	7084	7084	350
Mon Nov 21 18:49:11 2022	1669074551	0	7161	7161	599
Mon Nov 21 18:48:58 2022	1669074538	49	7130	7178	2946
Mon Nov 21 18:49:04 2022	1669074544	0	7181	7181	2609
Mon Nov 21 18:50:24 2022	1669074624	0	7223	7223	469
Mon Nov 21 18:50:03 2022	1669074603	0	7260	7260	478
Mon Nov 21 18:50:35 2022	1669074635	0	7300	7300	370
Mon Nov 21 18:50:14 2022	1669074614	0	7332	7332	688
Mon Nov 21 18:48:58 2022	1669074538	59	7297	7357	3672
Mon Nov 21 18:49:53 2022	1669074593	0	7395	7395	1140
Mon Nov 21 18:49:36 2022	1669074576	0	7437	7437	427
Mon Nov 21 18:48:58 2022	1669074538	62	7409	7471	3954
Mon Nov 21 18:49:37 2022	1669074577	0	7475	7475	1119
Mon Nov 21 18:50:13 2022	1669074613	0	7494	7494	389
Mon Nov 21 18:50:15 2022	1669074615	0	7494	7494	1383
Mon Nov 21 18:50:02 2022	1669074602	0	7498	7498	675
Mon Nov 21 18:50:37 2022	1669074637	0	7508	7508	456
Mon Nov 21 18:49:44 2022	1669074584	0	7659	7659	1284
Mon Nov 21 18:50:00 2022	1669074600	0	7677	7677	461
Mon Nov 21 18:50:16 2022	1669074616	0	7679	7679	1413
Mon Nov 21 18:50:16 2022	1669074616	0	7688	7688	906
Mon Nov 21 18:49:35 2022	1669074575	0	7794	7794	1591
Mon Nov 21 18:50:23 2022	1669074623	0	7824	7824	881
Mon Nov 21 18:49:41 2022	1669074581	0	7864	7864	380
Mon Nov 21 18:49:34 2022	1669074574	0	7909	7909	1574
Mon Nov 21 18:49:23 2022	1669074563	0	7950	7950	710
Mon Nov 21 18:49:56 2022	1669074596	0	7978	7978	432
Mon Nov 21 18:49:51 2022	1669074591	0	8077	8077	404
Mon Nov 21 18:48:58 2022	1669074538	50	8106	8155	4150
Mon Nov 21 18:49:33 2022	1669074573	0	8163	8163	415
Mon Nov 21 18:49:15 2022	1669074555	0	8182	8182	418
Mon Nov 21 18:50:22 2022	1669074622	0	8190	8190	1270
Mon Nov 21 18:50:34 2022	1669074634	0	8209	8209	418
Mon Nov 21 18:49:43 2022	1669074583	0	8249	8249	1328
Mon Nov 21 18:50:05 2022	1669074605	0	8318	8318	507
Mon Nov 21 18:50:17 2022	1669074617	0	8435	8435	672
Mon Nov 21 18:50:01 2022	1669074601	0	8456	8456	851
Mon Nov 21 18:49:54 2022	1669074594	0	8507	8507	1157
Mon Nov 21 18:49:16 2022	1669074556	0	8646	8646	649
Mon Nov 21 18:49:45 2022	1669074585	0	8652	8652	1057
Mon Nov 21 18:50:10 2022	1669074610	0	8704	8704	884
Mon Nov 21 18:50:08 2022	1669074608	0	8743	8743	417
Mon Nov 21 18:50:06 2022	1669074606	0	8759	8759	388
Mon Nov 21 18:49:45 2022	1669074585	0	8809	8809	1551
Mon Nov 21 18:49:38 2022	1669074578	0	8921	8921	1091
Mon Nov 21 18:50:29 2022	1669074629	0	8986	8986	464
Mon Nov 21 18:48:58 2022	1669074538	60	8946	9006	4947
Mon Nov 21 18:50:20 2022	1669074620	0	9074	9074	1223
Mon Nov 21 18:49:50 2022	1669074590	0	9108	9108	368
Mon Nov 21 18:49:59 2022	1669074599	0	9112	9112	510
Mon Nov 21 18:49:51 2022	1669074591	0	9189	9189	864
Mon Nov 21 18:49:03 2022	1669074543	0	9228	9228	3558
Mon Nov 21 18:49:45 2022	1669074585	0	9238	9238	341
Mon Nov 21 18:49:31 2022	1669074571	0	9259	9259	665
Mon Nov 21 18:50:04 2022	1669074604	0	9270	9270	647
Mon Nov 21 18:50:09 2022	1669074609	0	9378	9378	473
Mon Nov 21 18:49:55 2022	1669074595	0	9382	9382	912
Mon Nov 21 18:48:58 2022	1669074538	56	9406	9463	5791
Mon Nov 21 18:48:58 2022	1669074538	63	9411	9475	5686
Mon Nov 21 18:49:54 2022	1669074594	0	9486	9486	1247
Mon Nov 21 18:49:54 2022	1669074594	0	9518	9518	1449
Mon Nov 21 18:49:33 2022	1669074573	0	9583	9583	1170
Mon Nov 21 18:48:58 2022	1669074538	63	9534	9597	1769
Mon Nov 21 18:49:12 2022	1669074552	0	9683	9683	518
Mon Nov 21 18:49:33 2022	1669074573	0	9748	9748	719
Mon Nov 21 18:49:24 2022	1669074564	0	9879	9879	716
Mon Nov 21 18:49:33 2022	1669074573	0	9941	9941	1855
Mon Nov 21 18:49:44 2022	1669074584	0	10036	10036	773
Mon Nov 21 18:49:33 2022	1669074573	0	10052	10052	1311
Mon Nov 21 18:50:13 2022	1669074613	0	10061	10061	603
Mon Nov 21 18:49:31 2022	1669074571	0	10140	10140	432
Mon Nov 21 18:49:34 2022	1669074574	0	10141	10141	559
Mon Nov 21 18:50:00 2022	1669074600	0	10157	10157	785
Mon Nov 21 18:50:25 2022	1669074625	0	10378	10378	611
Mon Nov 21 18:49:54 2022	1669074594	0	10383	10383	1436
Mon Nov 21 18:48:58 2022	1669074538	55	10336	10391	6230
Mon Nov 21 18:50:10 2022	1669074610	0	10474	10474	1074
Mon Nov 21 18:49:34 2022	1669074574	0	10674	10674	1745
Mon Nov 21 18:50:08 2022	1669074608	0	10678	10678	797
Mon Nov 21 18:50:05 2022	1669074605	0	10704	10704	1100
Mon Nov 21 18:49:33 2022	1669074573	0	10714	10714	721
Mon Nov 21 18:49:24 2022	1669074564	0	10834	10834	799
Mon Nov 21 18:49:45 2022	1669074585	0	10848	10848	959
Mon Nov 21 18:50:11 2022	1669074611	0	10977	10977	1035
Mon Nov 21 18:49:34 2022	1669074574	0	11094	11094	592
Mon Nov 21 18:50:04 2022	1669074604	0	11167	11167	433
Mon Nov 21 18:50:05 2022	1669074605	0	11246	11246	599
Mon Nov 21 18:50:09 2022	1669074609	0	11301	11301	355
Mon Nov 21 18:49:02 2022	1669074542	0	11365	11365	5694
Mon Nov 21 18:50:05 2022	1669074605	0	11378	11378	868
Mon Nov 21 18:49:49 2022	1669074589	0	11527	11527	368
Mon Nov 21 18:49:36 2022	1669074576	0	11628	11628	404
Mon Nov 21 18:48:58 2022	1669074538	61	11617	11678	6471
Mon Nov 21 18:50:09 2022	1669074609	0	11727	11727	756
Mon Nov 21 18:49:42 2022	1669074582	0	12090	12090	353
Mon Nov 21 18:49:54 2022	1669074594	0	12369	12369	571
Mon Nov 21 18:49:24 2022	1669074564	0	12425	12425	382
Mon Nov 21 18:50:22 2022	1669074622	0	12687	12687	1626
Mon Nov 21 18:49:17 2022	1669074557	0	12688	12688	443
Mon Nov 21 18:48:58 2022	1669074538	56	12679	12735	4434
Mon Nov 21 18:50:01 2022	1669074601	0	12812	12812	668
Mon Nov 21 18:50:15 2022	1669074615	0	13190	13190	1422
Mon Nov 21 18:49:55 2022	1669074595	0	13544	13544	336
Mon Nov 21 18:49:57 2022	1669074597	0	13576	13576	394
Mon Nov 21 18:49:21 2022	1669074561	0	13711	13711	453
Mon Nov 21 18:49:01 2022	1669074541	0	13913	13913	6210
Mon Nov 21 18:49:56 2022	1669074596	0	14114	14114	514
Mon Nov 21 18:49:24 2022	1669074564	0	14242	14242	552
Mon Nov 21 18:50:16 2022	1669074616	0	14704	14704	470
Mon Nov 21 18:49:23 2022	1669074563	0	14919	14919	423
Mon Nov 21 18:50:14 2022	1669074614	0	14965	14965	1310
Mon Nov 21 18:49:19 2022	1669074559	0	15125	15125	391
Mon Nov 21 18:49:40 2022	1669074580	0	15309	15309	381
Mon Nov 21 18:49:35 2022	1669074575	0	15563	15563	1244
Mon Nov 21 18:49:17 2022	1669074557	0	16129	16129	720
Mon Nov 21 18:50:19 2022	1669074619	0	16310	16310	489
Mon Nov 21 18:49:16 2022	1669074556	0	16517	16517	525
Mon Nov 21 18:49:18 2022	1669074558	0	16782	16782	391
Mon Nov 21 18:50:21 2022	1669074621	0	17183	17183	359
Mon Nov 21 18:49:33 2022	1669074573	0	17233	17233	1498
Mon Nov 21 18:49:13 2022	1669074553	0	17313	17313	1522
Mon Nov 21 18:49:43 2022	1669074583	0	17945	17945	2013
Mon Nov 21 18:48:58 2022	1669074538	2200	15863	18063	2523
Mon Nov 21 18:50:16 2022	1669074616	0	18105	18105	1469
Mon Nov 21 18:50:21 2022	1669074621	0	18170	18170	1139
Mon Nov 21 18:49:24 2022	1669074564	0	18824	18824	670
Mon Nov 21 18:49:25 2022	1669074565	0	19422	19422	747
Mon Nov 21 18:50:18 2022	1669074618	0	19618	19618	355
Mon Nov 21 18:49:36 2022	1669074576	0	19637	19637	732
Mon Nov 21 18:50:18 2022	1669074618	0	19948	19948	544
Mon Nov 21 18:49:50 2022	1669074590	0	20174	20174	758
Mon Nov 21 18:49:12 2022	1669074552	0	20688	20688	930
Mon Nov 21 18:49:30 2022	1669074570	0	20734	20734	810
Mon Nov 21 18:49:36 2022	1669074576	0	20921	20921	1026
Mon Nov 21 18:49:13 2022	1669074553	0	20944	20944	834
Mon Nov 21 18:50:21 2022	1669074621	0	21033	21033	1637
Mon Nov 21 18:49:15 2022	1669074555	0	21881	21881	427
Mon Nov 21 18:49:02 2022	1669074542	0	21922	21922	3833
Mon Nov 21 18:50:21 2022	1669074621	0	22702	22702	1419
Mon Nov 21 18:49:51 2022	1669074591	0	22711	22711	1097
Mon Nov 21 18:49:42 2022	1669074582	0	22782	22782	910
Mon Nov 21 18:49:00 2022	1669074540	0	23444	23444	3672
Mon Nov 21 18:50:16 2022	1669074616	0	24015	24015	999
Mon Nov 21 18:49:07 2022	1669074547	0	24820	24820	552
Mon Nov 21 18:49:00 2022	1669074540	0	25095	25095	3437
Mon Nov 21 18:50:20 2022	1669074620	0	25512	25512	370
Mon Nov 21 18:50:17 2022	1669074617	0	25559	25559	463
Mon Nov 21 18:50:13 2022	1669074613	0	26995	26995	401
Mon Nov 21 18:49:50 2022	1669074590	0	27537	27537	728
Mon Nov 21 18:49:08 2022	1669074548	0	28004	28004	1781
Mon Nov 21 18:50:11 2022	1669074611	0	28988	28988	388
Mon Nov 21 18:49:35 2022	1669074575	0	29628	29628	1751
Mon Nov 21 18:49:03 2022	1669074543	0	31622	31622	6464
Mon Nov 21 18:48:58 2022	1669074538	58	32071	32129	1045
Mon Nov 21 18:48:58 2022	1669074538	50	32719	32769	7173
Mon Nov 21 18:48:59 2022	1669074539	0	33866	33866	2556
Mon Nov 21 18:48:58 2022	1669074538	51	34664	34715	946
Mon Nov 21 18:48:58 2022	1669074538	52	34858	34910	8346
Mon Nov 21 18:48:58 2022	1669074538	57	35075	35132	7543
Mon Nov 21 18:48:58 2022	1669074538	60	37182	37241	7735
Mon Nov 21 18:49:38 2022	1669074578	0	37653	37653	396
Mon Nov 21 18:50:05 2022	1669074605	0	42988	42988	582
Mon Nov 21 18:48:58 2022	1669074538	56	44206	44262	1177
Mon Nov 21 18:49:48 2022	1669074588	0	48546	48546	421
Mon Nov 21 18:49:35 2022	1669074575	0	76679	76679	1918
