starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 21 18:57:09 2022	1669075029	383	16911	17293	11284
Mon Nov 21 18:59:39 2022	1669075179	0	17420	17420	504
Mon Nov 21 18:59:32 2022	1669075172	0	17515	17515	1397
Mon Nov 21 18:57:09 2022	1669075029	77	17573	17650	2112
Mon Nov 21 18:57:56 2022	1669075076	0	17829	17829	1605
Mon Nov 21 18:57:16 2022	1669075036	0	17981	17981	14850
Mon Nov 21 18:58:14 2022	1669075094	137	17849	17986	1435
Mon Nov 21 18:58:39 2022	1669075119	0	18340	18340	507
Mon Nov 21 18:58:57 2022	1669075137	0	18444	18444	466
Mon Nov 21 18:59:38 2022	1669075178	0	18472	18472	798
Mon Nov 21 18:59:37 2022	1669075177	0	18497	18497	539
Mon Nov 21 18:57:11 2022	1669075031	0	18547	18547	13090
Mon Nov 21 18:57:27 2022	1669075047	0	18571	18571	9538
Mon Nov 21 18:57:09 2022	1669075029	69	18569	18638	12668
Mon Nov 21 18:58:20 2022	1669075100	0	18649	18649	775
Mon Nov 21 18:57:09 2022	1669075029	185	18580	18765	13094
Mon Nov 21 18:59:15 2022	1669075155	0	18789	18789	1276
Mon Nov 21 18:59:38 2022	1669075178	0	18835	18835	673
Mon Nov 21 18:57:56 2022	1669075076	0	18923	18923	738
Mon Nov 21 18:57:09 2022	1669075029	381	18778	19158	13132
Mon Nov 21 18:58:06 2022	1669075086	106	19094	19200	1859
Mon Nov 21 18:59:36 2022	1669075176	0	19445	19445	688
Mon Nov 21 18:57:45 2022	1669075065	0	19480	19480	584
Mon Nov 21 18:57:40 2022	1669075060	0	19616	19616	582
Mon Nov 21 18:59:35 2022	1669075175	0	19661	19661	606
Mon Nov 21 18:57:15 2022	1669075035	0	19831	19831	14912
Mon Nov 21 18:57:16 2022	1669075036	0	19949	19949	14126
Mon Nov 21 18:57:09 2022	1669075029	385	20019	20404	15633
Mon Nov 21 18:59:36 2022	1669075176	0	20506	20506	495
Mon Nov 21 18:57:09 2022	1669075029	382	20440	20822	15344
Mon Nov 21 18:59:30 2022	1669075170	0	20828	20828	673
Mon Nov 21 18:57:29 2022	1669075049	0	20956	20956	5048
Mon Nov 21 18:57:58 2022	1669075078	0	21014	21014	2283
Mon Nov 21 18:58:52 2022	1669075132	0	21051	21051	469
Mon Nov 21 18:58:00 2022	1669075080	0	21414	21414	1599
Mon Nov 21 18:57:47 2022	1669075067	0	21463	21463	455
Mon Nov 21 18:57:50 2022	1669075070	0	21625	21625	480
Mon Nov 21 18:57:24 2022	1669075044	0	21626	21626	11563
Mon Nov 21 18:59:36 2022	1669075176	0	21672	21672	1440
Mon Nov 21 18:57:21 2022	1669075041	0	21828	21828	13443
Mon Nov 21 18:57:09 2022	1669075029	66	21859	21924	16101
Mon Nov 21 18:58:14 2022	1669075094	0	21949	21949	765
Mon Nov 21 18:59:29 2022	1669075169	0	21983	21983	1300
Mon Nov 21 18:59:33 2022	1669075173	0	22096	22096	759
Mon Nov 21 18:57:12 2022	1669075032	0	22115	22115	17778
Mon Nov 21 18:57:27 2022	1669075047	0	22214	22214	7051
Mon Nov 21 18:59:31 2022	1669075171	0	22428	22428	477
Mon Nov 21 18:57:22 2022	1669075042	0	22830	22830	12819
