starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 03 21:12:15 2022	1670119935	0	3337	3337	3337
Sat Dec 03 21:12:39 2022	1670119959	0	3337	3337	3337
Sat Dec 03 21:12:16 2022	1670119936	0	3341	3341	3341
Sat Dec 03 21:12:19 2022	1670119939	0	3341	3341	3341
Sat Dec 03 21:12:16 2022	1670119936	0	3346	3346	3345
Sat Dec 03 21:12:38 2022	1670119958	0	3347	3347	3347
Sat Dec 03 21:12:17 2022	1670119937	0	3349	3349	3348
Sat Dec 03 21:12:36 2022	1670119956	0	3350	3350	3350
Sat Dec 03 21:12:36 2022	1670119956	0	3351	3351	3351
Sat Dec 03 21:12:17 2022	1670119937	0	3351	3351	3351
Sat Dec 03 21:12:16 2022	1670119936	0	3351	3351	3351
Sat Dec 03 21:12:36 2022	1670119956	0	3352	3352	3351
Sat Dec 03 21:12:18 2022	1670119938	0	3353	3353	3353
Sat Dec 03 21:12:35 2022	1670119955	0	3354	3354	3354
Sat Dec 03 21:12:17 2022	1670119937	0	3354	3354	3354
Sat Dec 03 21:12:38 2022	1670119958	0	3354	3354	3354
Sat Dec 03 21:12:36 2022	1670119956	0	3354	3354	3354
Sat Dec 03 21:12:17 2022	1670119937	0	3355	3355	3354
Sat Dec 03 21:12:38 2022	1670119958	0	3355	3355	3355
Sat Dec 03 21:12:36 2022	1670119956	0	3357	3357	3357
Sat Dec 03 21:12:19 2022	1670119939	0	3357	3357	3357
Sat Dec 03 21:12:18 2022	1670119938	0	3358	3358	3357
Sat Dec 03 21:12:17 2022	1670119937	0	3358	3358	3357
Sat Dec 03 21:12:18 2022	1670119938	0	3359	3359	3358
Sat Dec 03 21:12:17 2022	1670119937	0	3359	3359	3359
Sat Dec 03 21:12:39 2022	1670119959	0	3360	3360	3360
Sat Dec 03 21:12:17 2022	1670119937	0	3360	3360	3360
Sat Dec 03 21:12:17 2022	1670119937	0	3360	3360	3360
Sat Dec 03 21:12:14 2022	1670119934	0	3361	3361	3361
Sat Dec 03 21:12:24 2022	1670119944	0	3361	3361	3361
Sat Dec 03 21:12:18 2022	1670119938	0	3362	3362	3362
Sat Dec 03 21:12:16 2022	1670119936	0	3362	3362	3362
Sat Dec 03 21:12:38 2022	1670119958	0	3363	3363	3363
Sat Dec 03 21:12:18 2022	1670119938	0	3368	3368	3368
Sat Dec 03 21:12:18 2022	1670119938	0	3370	3370	3370
Sat Dec 03 21:12:39 2022	1670119959	0	3370	3370	3370
Sat Dec 03 21:12:18 2022	1670119938	0	3371	3371	3371
Sat Dec 03 21:12:38 2022	1670119958	0	3372	3372	3372
Sat Dec 03 21:12:38 2022	1670119958	0	3372	3372	3372
Sat Dec 03 21:12:17 2022	1670119937	0	3374	3374	3374
Sat Dec 03 21:12:36 2022	1670119956	0	3375	3375	3374
Sat Dec 03 21:12:18 2022	1670119938	0	3376	3376	3376
Sat Dec 03 21:12:14 2022	1670119934	0	3378	3378	3378
Sat Dec 03 21:12:39 2022	1670119959	0	3384	3384	3384
Sat Dec 03 21:12:36 2022	1670119956	0	3387	3387	3387
Sat Dec 03 21:12:38 2022	1670119958	0	3388	3388	3388
Sat Dec 03 21:12:37 2022	1670119957	0	3392	3392	3392
Sat Dec 03 21:12:37 2022	1670119957	0	3395	3395	3395
Sat Dec 03 21:12:37 2022	1670119957	0	3397	3397	3397
Sat Dec 03 21:12:37 2022	1670119957	0	3398	3398	3397
Sat Dec 03 21:12:14 2022	1670119934	0	3399	3399	3399
Sat Dec 03 21:12:37 2022	1670119957	0	3403	3403	3403
Sat Dec 03 21:12:37 2022	1670119957	0	3404	3404	3404
Sat Dec 03 21:12:37 2022	1670119957	0	3410	3410	3410
Sat Dec 03 21:12:38 2022	1670119958	0	3411	3411	3411
Sat Dec 03 21:12:14 2022	1670119934	0	3418	3418	3418
Sat Dec 03 21:12:37 2022	1670119957	0	3422	3422	3422
Sat Dec 03 21:12:37 2022	1670119957	0	3424	3424	3424
Sat Dec 03 21:12:16 2022	1670119936	0	3426	3426	3426
Sat Dec 03 21:12:36 2022	1670119956	0	3427	3427	3427
Sat Dec 03 21:12:36 2022	1670119956	0	3441	3441	3441
Sat Dec 03 21:12:13 2022	1670119933	61	3386	3447	3386
Sat Dec 03 21:12:14 2022	1670119934	0	3455	3455	3455
Sat Dec 03 21:12:14 2022	1670119934	0	3461	3461	3461
Sat Dec 03 21:12:13 2022	1670119933	0	3470	3470	3470
Sat Dec 03 21:12:13 2022	1670119933	0	3471	3471	3471
Sat Dec 03 21:12:13 2022	1670119933	0	3473	3473	3473
Sat Dec 03 21:12:13 2022	1670119933	0	3507	3507	3507
Sat Dec 03 21:12:13 2022	1670119933	0	3508	3508	3508
Sat Dec 03 21:12:13 2022	1670119933	63	3480	3542	3479
Sat Dec 03 21:12:13 2022	1670119933	61	3603	3664	3603
