starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 14 21:00:00 2022	1668477600	206	30319	30525	0
Mon Nov 14 21:02:09 2022	1668477729	12	30522	30534	0
Mon Nov 14 21:01:37 2022	1668477697	32	30504	30536	0
Mon Nov 14 21:01:04 2022	1668477664	28	30515	30543	0
Mon Nov 14 21:01:36 2022	1668477696	21	30522	30543	0
Mon Nov 14 21:01:37 2022	1668477697	27	30518	30544	0
Mon Nov 14 21:01:01 2022	1668477661	18	30532	30550	0
Mon Nov 14 21:00:31 2022	1668477631	67	30492	30560	0
Mon Nov 14 21:01:34 2022	1668477694	22	30542	30564	0
Mon Nov 14 21:02:04 2022	1668477724	20	30546	30566	0
Mon Nov 14 21:02:32 2022	1668477752	33	30535	30568	0
Mon Nov 14 21:02:04 2022	1668477724	45	30530	30575	0
Mon Nov 14 21:02:07 2022	1668477727	20	30561	30581	0
Mon Nov 14 21:02:07 2022	1668477727	16	30574	30590	0
Mon Nov 14 21:01:05 2022	1668477665	17	30578	30595	0
Mon Nov 14 21:00:31 2022	1668477631	23	30592	30615	0
Mon Nov 14 21:01:35 2022	1668477695	13	30604	30618	0
Mon Nov 14 21:02:15 2022	1668477735	18	30603	30622	0
Mon Nov 14 21:01:37 2022	1668477697	13	30610	30624	0
Mon Nov 14 21:01:31 2022	1668477691	23	30601	30625	0
Mon Nov 14 21:01:03 2022	1668477663	12	30613	30625	0
Mon Nov 14 21:02:07 2022	1668477727	19	30608	30627	0
Mon Nov 14 21:02:07 2022	1668477727	14	30624	30638	0
Mon Nov 14 21:01:33 2022	1668477693	12	30630	30642	0
Mon Nov 14 21:02:04 2022	1668477724	15	30628	30644	0
Mon Nov 14 21:00:33 2022	1668477633	17	30631	30648	0
Mon Nov 14 21:01:04 2022	1668477664	15	30646	30661	0
Mon Nov 14 21:01:37 2022	1668477697	22	30644	30666	0
Mon Nov 14 21:00:00 2022	1668477600	310	30365	30675	0
Mon Nov 14 21:01:33 2022	1668477693	35	30645	30680	0
Mon Nov 14 21:00:00 2022	1668477600	101	30580	30681	0
Mon Nov 14 21:01:01 2022	1668477661	20	30692	30712	0
Mon Nov 14 21:00:00 2022	1668477600	204	30517	30721	0
Mon Nov 14 21:00:00 2022	1668477600	206	30529	30735	0
Mon Nov 14 21:01:02 2022	1668477662	41	30698	30739	0
Mon Nov 14 21:01:01 2022	1668477661	16	30728	30744	0
Mon Nov 14 21:01:03 2022	1668477663	48	30705	30754	0
Mon Nov 14 21:01:03 2022	1668477663	12	30742	30754	0
Mon Nov 14 21:00:31 2022	1668477631	37	30725	30762	0
Mon Nov 14 21:02:03 2022	1668477723	10	30762	30772	0
Mon Nov 14 21:00:34 2022	1668477634	30	30747	30777	0
Mon Nov 14 21:00:00 2022	1668477600	209	30571	30780	0
Mon Nov 14 21:00:31 2022	1668477631	27	30777	30804	0
Mon Nov 14 21:00:31 2022	1668477631	14	30795	30809	0
Mon Nov 14 21:00:00 2022	1668477600	206	30605	30811	0
Mon Nov 14 21:02:08 2022	1668477728	32	30796	30827	0
Mon Nov 14 21:01:01 2022	1668477661	45	30813	30857	0
Mon Nov 14 21:01:04 2022	1668477664	29	30836	30866	0
Mon Nov 14 21:01:40 2022	1668477700	19	30857	30875	0
Mon Nov 14 21:00:31 2022	1668477631	33	30847	30880	0
Mon Nov 14 21:01:02 2022	1668477662	16	30867	30883	0
Mon Nov 14 21:00:00 2022	1668477600	297	30587	30884	0
Mon Nov 14 21:01:01 2022	1668477661	16	30883	30899	0
Mon Nov 14 21:02:10 2022	1668477730	12	30893	30905	1189
Mon Nov 14 21:00:30 2022	1668477630	14	30899	30913	0
Mon Nov 14 21:02:05 2022	1668477725	16	30898	30914	0
Mon Nov 14 21:01:31 2022	1668477691	15	30905	30920	0
Mon Nov 14 21:01:06 2022	1668477666	26	30924	30950	0
Mon Nov 14 21:01:39 2022	1668477699	13	30938	30951	0
Mon Nov 14 21:00:31 2022	1668477631	32	30923	30955	0
Mon Nov 14 21:00:32 2022	1668477632	27	30929	30956	0
Mon Nov 14 21:01:04 2022	1668477664	18	30946	30964	0
Mon Nov 14 21:02:09 2022	1668477729	11	30966	30977	0
Mon Nov 14 21:00:32 2022	1668477632	20	30973	30993	0
Mon Nov 14 21:01:34 2022	1668477694	22	30972	30993	0
Mon Nov 14 21:00:00 2022	1668477600	93	30911	31004	0
Mon Nov 14 21:01:33 2022	1668477693	12	30999	31010	0
Mon Nov 14 21:01:06 2022	1668477666	39	30972	31011	0
Mon Nov 14 21:01:33 2022	1668477693	14	31003	31016	0
Mon Nov 14 21:00:31 2022	1668477631	110	30915	31025	0
Mon Nov 14 21:02:03 2022	1668477723	11	31034	31045	0
Mon Nov 14 21:01:02 2022	1668477662	17	31061	31079	0
Mon Nov 14 21:02:08 2022	1668477728	33	31055	31088	0
Mon Nov 14 21:00:00 2022	1668477600	198	30891	31089	0
Mon Nov 14 21:00:00 2022	1668477600	92	30997	31090	0
Mon Nov 14 21:00:33 2022	1668477633	1078	30015	31093	0
Mon Nov 14 21:01:01 2022	1668477661	21	31080	31101	0
Mon Nov 14 21:02:06 2022	1668477726	30	31078	31108	0
Mon Nov 14 21:00:34 2022	1668477634	18	31093	31111	0
Mon Nov 14 21:02:04 2022	1668477724	13	31108	31121	0
Mon Nov 14 21:00:00 2022	1668477600	184	30946	31130	0
Mon Nov 14 21:02:03 2022	1668477723	14	31116	31130	0
Mon Nov 14 21:00:31 2022	1668477631	30	31113	31144	0
Mon Nov 14 21:00:00 2022	1668477600	311	30837	31148	0
Mon Nov 14 21:01:03 2022	1668477663	24	31127	31151	0
Mon Nov 14 21:01:07 2022	1668477667	16	31139	31154	0
Mon Nov 14 21:00:31 2022	1668477631	14	31158	31172	0
Mon Nov 14 21:01:32 2022	1668477692	34	31150	31184	0
Mon Nov 14 21:01:33 2022	1668477693	11	31194	31205	0
Mon Nov 14 21:00:00 2022	1668477600	105	31126	31231	0
Mon Nov 14 21:00:34 2022	1668477634	29	31209	31238	0
Mon Nov 14 21:01:04 2022	1668477664	36	31210	31246	0
Mon Nov 14 21:00:33 2022	1668477633	42	31219	31261	0
Mon Nov 14 21:00:00 2022	1668477600	198	31070	31268	0
Mon Nov 14 21:02:33 2022	1668477753	14	31265	31279	0
Mon Nov 14 21:00:00 2022	1668477600	314	30977	31292	0
Mon Nov 14 21:01:03 2022	1668477663	18	31284	31301	0
Mon Nov 14 21:00:34 2022	1668477634	24	31281	31306	0
Mon Nov 14 21:01:06 2022	1668477666	44	31281	31325	0
Mon Nov 14 21:00:32 2022	1668477632	15	31315	31329	0
Mon Nov 14 21:02:06 2022	1668477726	36	31303	31339	0
Mon Nov 14 21:01:03 2022	1668477663	20	31325	31345	0
Mon Nov 14 21:01:33 2022	1668477693	23	31334	31357	0
Mon Nov 14 21:02:08 2022	1668477728	17	31354	31371	0
Mon Nov 14 21:00:00 2022	1668477600	209	31167	31377	0
Mon Nov 14 21:00:00 2022	1668477600	314	31072	31387	0
Mon Nov 14 21:01:32 2022	1668477692	23	31367	31390	0
Mon Nov 14 21:00:00 2022	1668477600	208	31197	31405	0
Mon Nov 14 21:01:33 2022	1668477693	25	31382	31407	0
Mon Nov 14 21:00:32 2022	1668477632	24	31407	31431	0
Mon Nov 14 21:00:31 2022	1668477631	12	31426	31438	0
Mon Nov 14 21:01:36 2022	1668477696	14	31426	31440	0
Mon Nov 14 21:01:38 2022	1668477698	16	31428	31444	0
Mon Nov 14 21:02:03 2022	1668477723	18	31447	31465	0
Mon Nov 14 21:01:33 2022	1668477693	25	31450	31475	0
Mon Nov 14 21:02:05 2022	1668477725	18	31491	31509	0
Mon Nov 14 21:00:33 2022	1668477633	11	31529	31540	0
Mon Nov 14 21:01:40 2022	1668477700	20	31530	31550	0
Mon Nov 14 21:01:32 2022	1668477692	15	31535	31550	0
Mon Nov 14 21:01:36 2022	1668477696	13	31539	31553	0
Mon Nov 14 21:00:00 2022	1668477600	189	31373	31562	0
Mon Nov 14 21:01:05 2022	1668477665	14	31568	31582	0
Mon Nov 14 21:01:01 2022	1668477661	37	31555	31592	0
Mon Nov 14 21:00:32 2022	1668477632	32	31561	31593	0
Mon Nov 14 21:01:34 2022	1668477694	20	31608	31628	0
Mon Nov 14 21:01:35 2022	1668477695	10	31621	31631	0
Mon Nov 14 21:00:00 2022	1668477600	297	31341	31638	0
Mon Nov 14 21:00:00 2022	1668477600	213	31445	31658	0
Mon Nov 14 21:01:02 2022	1668477662	11	31649	31660	0
Mon Nov 14 21:02:07 2022	1668477727	24	31680	31705	0
Mon Nov 14 21:00:31 2022	1668477631	25	31711	31736	0
Mon Nov 14 21:02:08 2022	1668477728	70	31681	31750	0
Mon Nov 14 21:02:03 2022	1668477723	13	31745	31758	0
Mon Nov 14 21:00:00 2022	1668477600	98	31664	31762	0
Mon Nov 14 21:01:01 2022	1668477661	23	31802	31825	0
Mon Nov 14 21:00:33 2022	1668477633	16	31837	31853	1189
Mon Nov 14 21:02:11 2022	1668477731	19	31888	31907	0
Mon Nov 14 21:02:05 2022	1668477725	18	31893	31911	0
Mon Nov 14 21:01:35 2022	1668477695	16	31906	31922	0
Mon Nov 14 21:01:36 2022	1668477696	22	31908	31930	0
Mon Nov 14 21:00:31 2022	1668477631	13	31933	31946	0
Mon Nov 14 21:01:04 2022	1668477664	14	31945	31958	0
Mon Nov 14 21:01:02 2022	1668477662	13	31972	31985	0
Mon Nov 14 21:01:04 2022	1668477664	1057	30945	32001	0
Mon Nov 14 21:00:31 2022	1668477631	1072	30932	32004	0
Mon Nov 14 21:01:02 2022	1668477662	26	31993	32019	0
Mon Nov 14 21:00:32 2022	1668477632	13	32006	32019	0
Mon Nov 14 21:01:33 2022	1668477693	23	32025	32049	0
Mon Nov 14 21:00:31 2022	1668477631	30	32024	32054	0
Mon Nov 14 21:01:01 2022	1668477661	26	32050	32076	0
Mon Nov 14 21:00:00 2022	1668477600	202	31884	32087	0
Mon Nov 14 21:01:34 2022	1668477694	19	32109	32128	0
Mon Nov 14 21:02:08 2022	1668477728	32	32161	32193	0
Mon Nov 14 21:00:00 2022	1668477600	197	31996	32193	0
Mon Nov 14 21:02:04 2022	1668477724	41	32156	32197	0
Mon Nov 14 21:01:35 2022	1668477695	12	32268	32280	0
Mon Nov 14 21:01:02 2022	1668477662	23	32272	32295	0
Mon Nov 14 21:00:00 2022	1668477600	315	31985	32300	0
Mon Nov 14 21:00:00 2022	1668477600	98	32220	32318	0
Mon Nov 14 21:00:00 2022	1668477600	204	32118	32322	0
Mon Nov 14 21:01:04 2022	1668477664	19	32311	32330	0
Mon Nov 14 21:01:33 2022	1668477693	16	32326	32341	0
Mon Nov 14 21:02:03 2022	1668477723	17	32337	32354	0
Mon Nov 14 21:01:35 2022	1668477695	15	32378	32394	0
Mon Nov 14 21:00:00 2022	1668477600	101	32310	32411	0
Mon Nov 14 21:00:00 2022	1668477600	95	32403	32498	0
Mon Nov 14 21:00:00 2022	1668477600	205	32322	32527	0
Mon Nov 14 21:00:00 2022	1668477600	0	32567	32567	1189
Mon Nov 14 21:02:05 2022	1668477725	13	32557	32570	0
Mon Nov 14 21:00:32 2022	1668477632	34	32563	32597	0
Mon Nov 14 21:00:00 2022	1668477600	204	32406	32610	0
Mon Nov 14 21:01:34 2022	1668477694	40	32599	32639	0
Mon Nov 14 21:01:08 2022	1668477668	21	32619	32639	0
Mon Nov 14 21:00:00 2022	1668477600	209	32459	32668	0
Mon Nov 14 21:02:04 2022	1668477724	34	32701	32735	0
Mon Nov 14 21:01:35 2022	1668477695	27	32725	32752	0
Mon Nov 14 21:00:33 2022	1668477633	18	32745	32764	0
Mon Nov 14 21:01:38 2022	1668477698	21	32759	32780	1189
Mon Nov 14 21:01:37 2022	1668477697	14	32792	32805	0
Mon Nov 14 21:00:00 2022	1668477600	310	32514	32824	0
Mon Nov 14 21:00:00 2022	1668477600	197	32653	32850	0
Mon Nov 14 21:01:05 2022	1668477665	15	32851	32866	1189
Mon Nov 14 21:02:04 2022	1668477724	27	32853	32880	0
Mon Nov 14 21:01:07 2022	1668477667	12	32894	32906	0
Mon Nov 14 21:01:06 2022	1668477666	24	32905	32929	0
Mon Nov 14 21:00:34 2022	1668477634	43	32903	32946	0
Mon Nov 14 21:02:08 2022	1668477728	1034	32050	33085	0
Mon Nov 14 21:01:35 2022	1668477695	17	33086	33103	0
Mon Nov 14 21:00:33 2022	1668477633	20	33121	33141	0
Mon Nov 14 21:01:32 2022	1668477692	47	33120	33167	0
Mon Nov 14 21:00:00 2022	1668477600	297	33015	33312	0
Mon Nov 14 21:00:00 2022	1668477600	310	33056	33366	0
Mon Nov 14 21:01:02 2022	1668477662	20	33354	33374	0
Mon Nov 14 21:00:33 2022	1668477633	32	33505	33537	0
Mon Nov 14 21:00:34 2022	1668477634	28	33544	33572	0
Mon Nov 14 21:00:00 2022	1668477600	311	33347	33658	0
Mon Nov 14 21:00:00 2022	1668477600	204	33465	33669	0
Mon Nov 14 21:00:00 2022	1668477600	315	33376	33691	0
Mon Nov 14 21:00:00 2022	1668477600	213	33499	33712	0
Mon Nov 14 21:02:06 2022	1668477726	23	33783	33806	0
Mon Nov 14 21:01:02 2022	1668477662	19	33874	33893	0
Mon Nov 14 21:00:00 2022	1668477600	98	33899	33998	0
Mon Nov 14 21:00:00 2022	1668477600	213	33854	34067	0
Mon Nov 14 21:01:34 2022	1668477694	24	34086	34110	0
Mon Nov 14 21:00:00 2022	1668477600	213	33970	34183	0
Mon Nov 14 21:02:06 2022	1668477726	14	34290	34304	0
Mon Nov 14 21:02:05 2022	1668477725	13	34533	34547	0
Mon Nov 14 21:00:00 2022	1668477600	299	34300	34599	0
Mon Nov 14 21:00:32 2022	1668477632	30	34651	34681	0
Mon Nov 14 21:02:07 2022	1668477727	13	34816	34829	0
Mon Nov 14 21:00:33 2022	1668477633	3121	31948	35069	0
Mon Nov 14 21:00:00 2022	1668477600	195	34920	35114	0
Mon Nov 14 21:00:30 2022	1668477630	17	35119	35136	0
Mon Nov 14 21:01:03 2022	1668477663	23	35344	35367	0
Mon Nov 14 21:01:34 2022	1668477694	24	35697	35721	0
Mon Nov 14 21:01:06 2022	1668477666	31	38635	38667	0
