starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 03 21:14:29 2022	1670120069	0	4387	4387	4387
Sat Dec 03 21:14:15 2022	1670120055	0	4390	4390	4390
Sat Dec 03 21:14:03 2022	1670120043	0	4393	4393	4393
Sat Dec 03 21:13:56 2022	1670120036	0	4393	4393	4393
Sat Dec 03 21:14:31 2022	1670120071	0	4395	4395	4395
Sat Dec 03 21:14:25 2022	1670120065	0	4396	4396	4396
Sat Dec 03 21:14:32 2022	1670120072	0	4396	4396	4396
Sat Dec 03 21:14:32 2022	1670120072	0	4396	4396	4396
Sat Dec 03 21:14:32 2022	1670120072	0	4397	4397	4397
Sat Dec 03 21:14:09 2022	1670120049	0	4400	4400	4400
Sat Dec 03 21:14:12 2022	1670120052	0	4401	4401	4401
Sat Dec 03 21:14:24 2022	1670120064	0	4401	4401	4401
Sat Dec 03 21:14:09 2022	1670120049	0	4402	4402	4402
Sat Dec 03 21:14:09 2022	1670120049	0	4402	4402	4402
Sat Dec 03 21:14:08 2022	1670120048	0	4402	4402	4402
Sat Dec 03 21:14:05 2022	1670120045	0	4403	4403	4402
Sat Dec 03 21:14:28 2022	1670120068	0	4403	4403	4402
Sat Dec 03 21:14:25 2022	1670120065	0	4405	4405	4405
Sat Dec 03 21:14:31 2022	1670120071	0	4405	4405	4405
Sat Dec 03 21:14:15 2022	1670120055	0	4405	4405	4405
Sat Dec 03 21:14:08 2022	1670120048	0	4405	4405	4405
Sat Dec 03 21:14:11 2022	1670120051	0	4407	4407	4407
Sat Dec 03 21:14:32 2022	1670120072	0	4409	4409	4408
Sat Dec 03 21:14:15 2022	1670120055	0	4409	4409	4409
Sat Dec 03 21:14:02 2022	1670120042	0	4409	4409	4409
Sat Dec 03 21:14:02 2022	1670120042	0	4409	4409	4409
Sat Dec 03 21:14:31 2022	1670120071	0	4410	4410	4410
Sat Dec 03 21:14:32 2022	1670120072	0	4410	4410	4410
Sat Dec 03 21:14:27 2022	1670120067	0	4412	4412	4411
Sat Dec 03 21:13:52 2022	1670120032	100	4312	4412	4312
Sat Dec 03 21:14:14 2022	1670120054	0	4412	4412	4412
Sat Dec 03 21:14:30 2022	1670120070	0	4413	4413	4413
Sat Dec 03 21:14:15 2022	1670120055	0	4413	4413	4413
Sat Dec 03 21:14:32 2022	1670120072	0	4413	4413	4413
Sat Dec 03 21:14:31 2022	1670120071	0	4414	4414	4413
Sat Dec 03 21:14:09 2022	1670120049	0	4414	4414	4413
Sat Dec 03 21:14:02 2022	1670120042	0	4414	4414	4414
Sat Dec 03 21:14:23 2022	1670120063	0	4415	4415	4415
Sat Dec 03 21:14:31 2022	1670120071	0	4415	4415	4415
Sat Dec 03 21:14:01 2022	1670120041	0	4416	4416	4416
Sat Dec 03 21:14:31 2022	1670120071	0	4416	4416	4416
Sat Dec 03 21:14:02 2022	1670120042	0	4417	4417	4417
Sat Dec 03 21:14:10 2022	1670120050	0	4418	4418	4418
Sat Dec 03 21:14:31 2022	1670120071	0	4418	4418	4418
Sat Dec 03 21:14:10 2022	1670120050	0	4418	4418	4418
Sat Dec 03 21:14:14 2022	1670120054	0	4419	4419	4419
Sat Dec 03 21:14:24 2022	1670120064	0	4419	4419	4419
Sat Dec 03 21:14:30 2022	1670120070	0	4420	4420	4420
Sat Dec 03 21:14:09 2022	1670120049	0	4420	4420	4420
Sat Dec 03 21:14:31 2022	1670120071	0	4422	4422	4422
Sat Dec 03 21:14:30 2022	1670120070	0	4422	4422	4422
Sat Dec 03 21:14:22 2022	1670120062	0	4423	4423	4423
Sat Dec 03 21:14:14 2022	1670120054	0	4423	4423	4423
Sat Dec 03 21:14:10 2022	1670120050	0	4423	4423	4423
Sat Dec 03 21:14:10 2022	1670120050	0	4423	4423	4423
Sat Dec 03 21:14:30 2022	1670120070	0	4423	4423	4423
Sat Dec 03 21:14:14 2022	1670120054	0	4424	4424	4424
Sat Dec 03 21:14:14 2022	1670120054	0	4425	4425	4425
Sat Dec 03 21:14:22 2022	1670120062	0	4425	4425	4425
Sat Dec 03 21:14:31 2022	1670120071	0	4425	4425	4425
Sat Dec 03 21:14:10 2022	1670120050	0	4425	4425	4425
Sat Dec 03 21:14:12 2022	1670120052	0	4426	4426	4425
Sat Dec 03 21:14:22 2022	1670120062	0	4426	4426	4426
Sat Dec 03 21:14:27 2022	1670120067	0	4427	4427	4426
Sat Dec 03 21:14:30 2022	1670120070	0	4427	4427	4427
Sat Dec 03 21:14:30 2022	1670120070	0	4427	4427	4427
Sat Dec 03 21:14:26 2022	1670120066	0	4427	4427	4427
Sat Dec 03 21:14:24 2022	1670120064	0	4427	4427	4427
Sat Dec 03 21:14:29 2022	1670120069	0	4427	4427	4427
Sat Dec 03 21:14:26 2022	1670120066	0	4428	4428	4428
Sat Dec 03 21:14:14 2022	1670120054	0	4428	4428	4428
Sat Dec 03 21:14:02 2022	1670120042	0	4428	4428	4428
Sat Dec 03 21:14:24 2022	1670120064	0	4428	4428	4428
Sat Dec 03 21:14:09 2022	1670120049	0	4428	4428	4428
Sat Dec 03 21:14:25 2022	1670120065	0	4430	4430	4429
Sat Dec 03 21:14:29 2022	1670120069	0	4432	4432	4432
Sat Dec 03 21:14:14 2022	1670120054	0	4432	4432	4432
Sat Dec 03 21:14:29 2022	1670120069	0	4433	4433	4433
Sat Dec 03 21:14:26 2022	1670120066	0	4433	4433	4433
Sat Dec 03 21:14:14 2022	1670120054	0	4434	4434	4434
Sat Dec 03 21:14:23 2022	1670120063	0	4434	4434	4434
Sat Dec 03 21:14:02 2022	1670120042	0	4434	4434	4434
Sat Dec 03 21:14:06 2022	1670120046	0	4434	4434	4434
Sat Dec 03 21:14:27 2022	1670120067	0	4434	4434	4434
Sat Dec 03 21:14:08 2022	1670120048	0	4435	4435	4435
Sat Dec 03 21:14:29 2022	1670120069	0	4435	4435	4435
Sat Dec 03 21:14:27 2022	1670120067	0	4435	4435	4435
Sat Dec 03 21:14:10 2022	1670120050	0	4435	4435	4435
Sat Dec 03 21:14:30 2022	1670120070	0	4435	4435	4435
Sat Dec 03 21:14:27 2022	1670120067	0	4436	4436	4436
Sat Dec 03 21:14:25 2022	1670120065	0	4436	4436	4436
Sat Dec 03 21:14:24 2022	1670120064	0	4436	4436	4436
Sat Dec 03 21:14:10 2022	1670120050	0	4437	4437	4437
Sat Dec 03 21:14:27 2022	1670120067	0	4438	4438	4438
Sat Dec 03 21:14:23 2022	1670120063	0	4438	4438	4438
Sat Dec 03 21:14:20 2022	1670120060	0	4438	4438	4438
Sat Dec 03 21:14:28 2022	1670120068	0	4440	4440	4440
Sat Dec 03 21:14:28 2022	1670120068	0	4440	4440	4440
Sat Dec 03 21:14:22 2022	1670120062	0	4440	4440	4440
Sat Dec 03 21:14:26 2022	1670120066	0	4441	4441	4441
Sat Dec 03 21:14:22 2022	1670120062	0	4441	4441	4441
Sat Dec 03 21:13:54 2022	1670120034	0	4441	4441	4441
Sat Dec 03 21:13:53 2022	1670120033	0	4442	4442	4442
Sat Dec 03 21:14:14 2022	1670120054	0	4442	4442	4442
Sat Dec 03 21:14:20 2022	1670120060	0	4443	4443	4442
Sat Dec 03 21:14:03 2022	1670120043	0	4443	4443	4443
Sat Dec 03 21:13:53 2022	1670120033	0	4443	4443	4443
Sat Dec 03 21:14:27 2022	1670120067	0	4444	4444	4444
Sat Dec 03 21:14:27 2022	1670120067	0	4444	4444	4444
Sat Dec 03 21:14:01 2022	1670120041	0	4445	4445	4444
Sat Dec 03 21:13:54 2022	1670120034	0	4445	4445	4445
Sat Dec 03 21:13:53 2022	1670120033	0	4445	4445	4445
Sat Dec 03 21:13:52 2022	1670120032	0	4445	4445	4445
Sat Dec 03 21:14:23 2022	1670120063	0	4446	4446	4445
Sat Dec 03 21:14:28 2022	1670120068	0	4446	4446	4446
Sat Dec 03 21:14:21 2022	1670120061	0	4446	4446	4446
Sat Dec 03 21:14:02 2022	1670120042	0	4446	4446	4446
Sat Dec 03 21:14:22 2022	1670120062	0	4447	4447	4447
Sat Dec 03 21:14:28 2022	1670120068	0	4448	4448	4448
Sat Dec 03 21:14:26 2022	1670120066	0	4448	4448	4448
Sat Dec 03 21:14:25 2022	1670120065	0	4448	4448	4448
Sat Dec 03 21:13:54 2022	1670120034	0	4448	4448	4448
Sat Dec 03 21:13:54 2022	1670120034	0	4448	4448	4448
Sat Dec 03 21:14:13 2022	1670120053	0	4449	4449	4448
Sat Dec 03 21:14:24 2022	1670120064	0	4449	4449	4449
Sat Dec 03 21:13:54 2022	1670120034	0	4450	4450	4450
Sat Dec 03 21:14:29 2022	1670120069	0	4451	4451	4451
Sat Dec 03 21:14:11 2022	1670120051	0	4452	4452	4452
Sat Dec 03 21:14:22 2022	1670120062	0	4452	4452	4452
Sat Dec 03 21:14:01 2022	1670120041	0	4452	4452	4452
Sat Dec 03 21:14:13 2022	1670120053	0	4453	4453	4453
Sat Dec 03 21:14:26 2022	1670120066	0	4454	4454	4454
Sat Dec 03 21:14:21 2022	1670120061	0	4455	4455	4454
Sat Dec 03 21:14:12 2022	1670120052	0	4455	4455	4455
Sat Dec 03 21:14:21 2022	1670120061	0	4455	4455	4455
Sat Dec 03 21:14:26 2022	1670120066	0	4455	4455	4455
Sat Dec 03 21:14:23 2022	1670120063	0	4455	4455	4455
Sat Dec 03 21:14:29 2022	1670120069	0	4456	4456	4456
Sat Dec 03 21:14:23 2022	1670120063	0	4456	4456	4456
Sat Dec 03 21:14:20 2022	1670120060	0	4457	4457	4457
Sat Dec 03 21:14:28 2022	1670120068	0	4457	4457	4457
Sat Dec 03 21:14:12 2022	1670120052	0	4457	4457	4457
Sat Dec 03 21:14:28 2022	1670120068	0	4457	4457	4457
Sat Dec 03 21:14:08 2022	1670120048	0	4457	4457	4457
Sat Dec 03 21:14:22 2022	1670120062	0	4457	4457	4457
Sat Dec 03 21:14:11 2022	1670120051	0	4461	4461	4461
Sat Dec 03 21:14:11 2022	1670120051	0	4462	4462	4462
Sat Dec 03 21:14:13 2022	1670120053	0	4462	4462	4462
Sat Dec 03 21:14:27 2022	1670120067	0	4463	4463	4462
Sat Dec 03 21:14:21 2022	1670120061	0	4463	4463	4463
Sat Dec 03 21:14:11 2022	1670120051	0	4463	4463	4463
Sat Dec 03 21:14:09 2022	1670120049	0	4463	4463	4463
Sat Dec 03 21:14:03 2022	1670120043	0	4465	4465	4465
Sat Dec 03 21:13:53 2022	1670120033	0	4466	4466	4466
Sat Dec 03 21:14:12 2022	1670120052	0	4466	4466	4466
Sat Dec 03 21:14:24 2022	1670120064	0	4466	4466	4466
Sat Dec 03 21:14:11 2022	1670120051	0	4466	4466	4466
Sat Dec 03 21:13:54 2022	1670120034	0	4466	4466	4466
Sat Dec 03 21:14:12 2022	1670120052	0	4467	4467	4466
Sat Dec 03 21:14:13 2022	1670120053	0	4467	4467	4467
Sat Dec 03 21:13:55 2022	1670120035	0	4468	4468	4468
Sat Dec 03 21:14:11 2022	1670120051	0	4469	4469	4469
Sat Dec 03 21:14:25 2022	1670120065	0	4469	4469	4469
Sat Dec 03 21:13:54 2022	1670120034	0	4469	4469	4469
Sat Dec 03 21:14:17 2022	1670120057	0	4470	4470	4470
Sat Dec 03 21:14:14 2022	1670120054	0	4470	4470	4470
Sat Dec 03 21:14:23 2022	1670120063	0	4470	4470	4470
Sat Dec 03 21:14:11 2022	1670120051	0	4473	4473	4473
Sat Dec 03 21:14:12 2022	1670120052	0	4473	4473	4473
Sat Dec 03 21:13:53 2022	1670120033	0	4473	4473	4473
Sat Dec 03 21:13:54 2022	1670120034	0	4473	4473	4473
Sat Dec 03 21:14:10 2022	1670120050	0	4474	4474	4474
Sat Dec 03 21:14:10 2022	1670120050	0	4474	4474	4474
Sat Dec 03 21:13:55 2022	1670120035	0	4474	4474	4474
Sat Dec 03 21:13:55 2022	1670120035	0	4475	4475	4475
Sat Dec 03 21:14:07 2022	1670120047	0	4476	4476	4476
Sat Dec 03 21:14:11 2022	1670120051	0	4476	4476	4476
Sat Dec 03 21:13:53 2022	1670120033	0	4477	4477	4476
Sat Dec 03 21:14:25 2022	1670120065	0	4480	4480	4480
Sat Dec 03 21:14:13 2022	1670120053	0	4481	4481	4481
Sat Dec 03 21:14:24 2022	1670120064	0	4481	4481	4481
Sat Dec 03 21:13:55 2022	1670120035	0	4482	4482	4482
Sat Dec 03 21:14:19 2022	1670120059	0	4483	4483	4483
Sat Dec 03 21:14:11 2022	1670120051	0	4484	4484	4483
Sat Dec 03 21:13:53 2022	1670120033	0	4484	4484	4484
Sat Dec 03 21:14:12 2022	1670120052	0	4484	4484	4484
Sat Dec 03 21:13:55 2022	1670120035	0	4485	4485	4484
Sat Dec 03 21:14:20 2022	1670120060	0	4485	4485	4485
Sat Dec 03 21:14:21 2022	1670120061	0	4487	4487	4487
Sat Dec 03 21:14:28 2022	1670120068	0	4487	4487	4487
Sat Dec 03 21:13:53 2022	1670120033	0	4488	4488	4487
Sat Dec 03 21:14:13 2022	1670120053	0	4488	4488	4488
Sat Dec 03 21:14:17 2022	1670120057	0	4489	4489	4489
Sat Dec 03 21:14:21 2022	1670120061	0	4489	4489	4489
Sat Dec 03 21:14:13 2022	1670120053	0	4492	4492	4492
Sat Dec 03 21:14:06 2022	1670120046	0	4493	4493	4493
Sat Dec 03 21:14:07 2022	1670120047	0	4493	4493	4493
Sat Dec 03 21:14:18 2022	1670120058	0	4493	4493	4493
Sat Dec 03 21:14:15 2022	1670120055	0	4494	4494	4494
Sat Dec 03 21:14:15 2022	1670120055	0	4495	4495	4495
Sat Dec 03 21:14:21 2022	1670120061	0	4496	4496	4496
Sat Dec 03 21:13:53 2022	1670120033	0	4496	4496	4496
Sat Dec 03 21:14:18 2022	1670120058	0	4497	4497	4497
Sat Dec 03 21:14:16 2022	1670120056	0	4497	4497	4497
Sat Dec 03 21:13:52 2022	1670120032	0	4499	4499	4499
Sat Dec 03 21:14:15 2022	1670120055	0	4499	4499	4499
Sat Dec 03 21:14:18 2022	1670120058	0	4501	4501	4501
Sat Dec 03 21:14:16 2022	1670120056	0	4502	4502	4502
Sat Dec 03 21:14:07 2022	1670120047	0	4503	4503	4502
Sat Dec 03 21:14:04 2022	1670120044	0	4504	4504	4504
Sat Dec 03 21:14:08 2022	1670120048	0	4505	4505	4505
Sat Dec 03 21:14:16 2022	1670120056	0	4505	4505	4505
Sat Dec 03 21:14:05 2022	1670120045	0	4506	4506	4506
Sat Dec 03 21:14:20 2022	1670120060	0	4506	4506	4506
Sat Dec 03 21:14:01 2022	1670120041	0	4506	4506	4506
Sat Dec 03 21:14:17 2022	1670120057	0	4506	4506	4506
Sat Dec 03 21:14:16 2022	1670120056	0	4507	4507	4507
Sat Dec 03 21:14:18 2022	1670120058	0	4508	4508	4508
Sat Dec 03 21:14:18 2022	1670120058	0	4508	4508	4508
Sat Dec 03 21:14:04 2022	1670120044	0	4508	4508	4508
Sat Dec 03 21:13:57 2022	1670120037	0	4509	4509	4508
Sat Dec 03 21:14:16 2022	1670120056	0	4509	4509	4509
Sat Dec 03 21:14:04 2022	1670120044	0	4510	4510	4510
Sat Dec 03 21:14:00 2022	1670120040	0	4510	4510	4510
Sat Dec 03 21:14:06 2022	1670120046	0	4510	4510	4510
Sat Dec 03 21:14:29 2022	1670120069	0	4510	4510	4510
Sat Dec 03 21:14:04 2022	1670120044	0	4512	4512	4512
Sat Dec 03 21:14:22 2022	1670120062	0	4512	4512	4512
Sat Dec 03 21:14:06 2022	1670120046	0	4512	4512	4512
Sat Dec 03 21:14:17 2022	1670120057	0	4512	4512	4512
Sat Dec 03 21:14:01 2022	1670120041	0	4512	4512	4512
Sat Dec 03 21:14:19 2022	1670120059	0	4513	4513	4513
Sat Dec 03 21:14:06 2022	1670120046	0	4513	4513	4513
Sat Dec 03 21:14:06 2022	1670120046	0	4513	4513	4513
Sat Dec 03 21:14:17 2022	1670120057	0	4514	4514	4514
Sat Dec 03 21:14:06 2022	1670120046	0	4514	4514	4514
Sat Dec 03 21:14:16 2022	1670120056	0	4514	4514	4514
Sat Dec 03 21:14:17 2022	1670120057	0	4514	4514	4514
Sat Dec 03 21:14:05 2022	1670120045	0	4515	4515	4515
Sat Dec 03 21:14:05 2022	1670120045	0	4517	4517	4517
Sat Dec 03 21:14:04 2022	1670120044	0	4517	4517	4517
Sat Dec 03 21:14:18 2022	1670120058	0	4517	4517	4517
Sat Dec 03 21:14:04 2022	1670120044	0	4518	4518	4518
Sat Dec 03 21:14:07 2022	1670120047	0	4519	4519	4519
Sat Dec 03 21:14:16 2022	1670120056	0	4520	4520	4520
Sat Dec 03 21:14:06 2022	1670120046	0	4520	4520	4520
Sat Dec 03 21:14:04 2022	1670120044	0	4522	4522	4522
Sat Dec 03 21:14:16 2022	1670120056	0	4522	4522	4522
Sat Dec 03 21:14:25 2022	1670120065	0	4522	4522	4522
Sat Dec 03 21:14:07 2022	1670120047	0	4523	4523	4523
Sat Dec 03 21:14:06 2022	1670120046	0	4525	4525	4525
Sat Dec 03 21:14:19 2022	1670120059	0	4526	4526	4526
Sat Dec 03 21:13:56 2022	1670120036	0	4526	4526	4526
Sat Dec 03 21:14:17 2022	1670120057	0	4526	4526	4526
Sat Dec 03 21:13:54 2022	1670120034	0	4526	4526	4526
Sat Dec 03 21:14:20 2022	1670120060	0	4528	4528	4528
Sat Dec 03 21:14:19 2022	1670120059	0	4528	4528	4528
Sat Dec 03 21:14:05 2022	1670120045	0	4529	4529	4529
Sat Dec 03 21:14:18 2022	1670120058	0	4529	4529	4529
Sat Dec 03 21:14:20 2022	1670120060	0	4530	4530	4530
Sat Dec 03 21:14:20 2022	1670120060	0	4531	4531	4531
Sat Dec 03 21:14:18 2022	1670120058	0	4531	4531	4531
Sat Dec 03 21:14:26 2022	1670120066	0	4531	4531	4531
Sat Dec 03 21:14:01 2022	1670120041	0	4532	4532	4531
Sat Dec 03 21:13:55 2022	1670120035	0	4532	4532	4532
Sat Dec 03 21:14:17 2022	1670120057	0	4532	4532	4532
Sat Dec 03 21:14:07 2022	1670120047	0	4533	4533	4533
Sat Dec 03 21:14:13 2022	1670120053	0	4533	4533	4533
Sat Dec 03 21:14:04 2022	1670120044	0	4534	4534	4534
Sat Dec 03 21:14:07 2022	1670120047	0	4534	4534	4534
Sat Dec 03 21:14:07 2022	1670120047	0	4534	4534	4534
Sat Dec 03 21:13:56 2022	1670120036	0	4537	4537	4537
Sat Dec 03 21:13:55 2022	1670120035	0	4539	4539	4539
Sat Dec 03 21:14:21 2022	1670120061	0	4541	4541	4541
Sat Dec 03 21:14:24 2022	1670120064	0	4543	4543	4543
Sat Dec 03 21:14:25 2022	1670120065	0	4543	4543	4543
Sat Dec 03 21:14:05 2022	1670120045	0	4544	4544	4544
Sat Dec 03 21:13:56 2022	1670120036	0	4545	4545	4545
Sat Dec 03 21:14:23 2022	1670120063	0	4550	4550	4550
Sat Dec 03 21:14:19 2022	1670120059	0	4551	4551	4551
Sat Dec 03 21:14:05 2022	1670120045	0	4551	4551	4551
Sat Dec 03 21:13:56 2022	1670120036	0	4551	4551	4551
Sat Dec 03 21:14:05 2022	1670120045	0	4552	4552	4552
Sat Dec 03 21:14:19 2022	1670120059	0	4552	4552	4552
Sat Dec 03 21:13:56 2022	1670120036	0	4553	4553	4553
Sat Dec 03 21:14:00 2022	1670120040	0	4554	4554	4553
Sat Dec 03 21:14:03 2022	1670120043	0	4554	4554	4553
Sat Dec 03 21:14:00 2022	1670120040	0	4556	4556	4556
Sat Dec 03 21:14:00 2022	1670120040	0	4557	4557	4557
Sat Dec 03 21:14:19 2022	1670120059	0	4558	4558	4558
Sat Dec 03 21:14:00 2022	1670120040	0	4558	4558	4558
Sat Dec 03 21:13:55 2022	1670120035	0	4558	4558	4558
Sat Dec 03 21:14:19 2022	1670120059	0	4559	4559	4558
Sat Dec 03 21:13:58 2022	1670120038	0	4559	4559	4559
Sat Dec 03 21:14:05 2022	1670120045	0	4561	4561	4561
Sat Dec 03 21:13:59 2022	1670120039	0	4565	4565	4565
Sat Dec 03 21:14:00 2022	1670120040	0	4568	4568	4568
Sat Dec 03 21:14:00 2022	1670120040	0	4569	4569	4569
Sat Dec 03 21:14:16 2022	1670120056	0	4570	4570	4570
Sat Dec 03 21:14:00 2022	1670120040	0	4573	4573	4573
Sat Dec 03 21:14:06 2022	1670120046	0	4574	4574	4574
Sat Dec 03 21:14:01 2022	1670120041	0	4576	4576	4576
Sat Dec 03 21:13:52 2022	1670120032	0	4580	4580	4580
Sat Dec 03 21:13:57 2022	1670120037	0	4583	4583	4583
Sat Dec 03 21:13:56 2022	1670120036	0	4587	4587	4586
Sat Dec 03 21:14:18 2022	1670120058	0	4588	4588	4588
Sat Dec 03 21:13:55 2022	1670120035	0	4594	4594	4594
Sat Dec 03 21:14:17 2022	1670120057	0	4602	4602	4602
Sat Dec 03 21:13:57 2022	1670120037	0	4603	4603	4603
Sat Dec 03 21:14:04 2022	1670120044	0	4606	4606	4606
Sat Dec 03 21:13:58 2022	1670120038	0	4607	4607	4607
Sat Dec 03 21:13:56 2022	1670120036	0	4608	4608	4608
Sat Dec 03 21:13:58 2022	1670120038	0	4609	4609	4609
Sat Dec 03 21:13:59 2022	1670120039	0	4612	4612	4612
Sat Dec 03 21:13:59 2022	1670120039	0	4613	4613	4613
Sat Dec 03 21:13:59 2022	1670120039	0	4613	4613	4613
Sat Dec 03 21:13:57 2022	1670120037	0	4614	4614	4614
Sat Dec 03 21:13:57 2022	1670120037	0	4616	4616	4616
Sat Dec 03 21:13:57 2022	1670120037	0	4616	4616	4616
Sat Dec 03 21:14:07 2022	1670120047	0	4617	4617	4617
Sat Dec 03 21:13:58 2022	1670120038	0	4618	4618	4618
Sat Dec 03 21:13:59 2022	1670120039	0	4621	4621	4621
Sat Dec 03 21:13:59 2022	1670120039	0	4621	4621	4621
Sat Dec 03 21:13:59 2022	1670120039	0	4623	4623	4623
Sat Dec 03 21:13:58 2022	1670120038	0	4630	4630	4630
Sat Dec 03 21:13:59 2022	1670120039	0	4632	4632	4632
Sat Dec 03 21:13:59 2022	1670120039	0	4632	4632	4632
Sat Dec 03 21:13:57 2022	1670120037	0	4632	4632	4632
Sat Dec 03 21:13:52 2022	1670120032	192	4444	4636	4444
Sat Dec 03 21:13:58 2022	1670120038	0	4639	4639	4639
Sat Dec 03 21:13:58 2022	1670120038	0	4642	4642	4642
Sat Dec 03 21:13:58 2022	1670120038	0	4642	4642	4642
Sat Dec 03 21:13:57 2022	1670120037	0	4642	4642	4642
Sat Dec 03 21:13:57 2022	1670120037	0	4672	4672	4672
Sat Dec 03 21:13:56 2022	1670120036	0	4682	4682	4682
Sat Dec 03 21:13:58 2022	1670120038	0	4713	4713	4713
Sat Dec 03 21:14:00 2022	1670120040	0	4720	4720	4720
