starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 03 21:15:20 2022	1670120120	0	222	222	222
Sat Dec 03 21:15:19 2022	1670120119	55	271	326	268
Sat Dec 03 21:15:20 2022	1670120120	62	278	341	278
Sat Dec 03 21:15:20 2022	1670120120	62	386	448	386
Sat Dec 03 21:15:20 2022	1670120120	63	488	550	487
Sat Dec 03 21:15:20 2022	1670120120	65	856	921	856
Sat Dec 03 21:15:20 2022	1670120120	65	856	921	856
Sat Dec 03 21:15:20 2022	1670120120	65	1060	1125	1060
Sat Dec 03 21:15:20 2022	1670120120	66	1137	1203	1137
Sat Dec 03 21:15:20 2022	1670120120	67	1366	1433	1366
Sat Dec 03 21:15:20 2022	1670120120	69	1366	1435	1366
Sat Dec 03 21:15:20 2022	1670120120	69	1473	1542	1473
Sat Dec 03 21:15:20 2022	1670120120	69	1575	1645	1575
Sat Dec 03 21:15:20 2022	1670120120	69	1680	1749	1680
Sat Dec 03 21:15:20 2022	1670120120	69	1875	1944	1875
Sat Dec 03 21:15:20 2022	1670120120	70	1896	1966	1896
Sat Dec 03 21:15:20 2022	1670120120	72	2001	2074	2001
Sat Dec 03 21:15:20 2022	1670120120	73	2108	2181	2108
Sat Dec 03 21:15:20 2022	1670120120	73	2205	2278	2205
Sat Dec 03 21:15:20 2022	1670120120	73	2309	2382	2309
Sat Dec 03 21:15:20 2022	1670120120	75	2422	2497	2422
Sat Dec 03 21:15:20 2022	1670120120	75	2522	2597	2522
Sat Dec 03 21:15:20 2022	1670120120	73	2621	2694	2621
Sat Dec 03 21:15:20 2022	1670120120	73	2737	2810	2737
Sat Dec 03 21:15:20 2022	1670120120	75	2841	2916	2841
Sat Dec 03 21:15:20 2022	1670120120	75	2945	3021	2945
Sat Dec 03 21:15:20 2022	1670120120	76	3065	3141	3065
Sat Dec 03 21:15:20 2022	1670120120	77	3165	3242	3165
Sat Dec 03 21:15:20 2022	1670120120	78	3279	3357	3279
Sat Dec 03 21:15:20 2022	1670120120	80	3391	3471	3391
Sat Dec 03 21:15:20 2022	1670120120	78	3496	3574	3496
Sat Dec 03 21:15:20 2022	1670120120	80	3593	3673	3593
Sat Dec 03 21:15:20 2022	1670120120	0	3776	3776	3776
Sat Dec 03 21:15:20 2022	1670120120	78	3714	3793	3714
Sat Dec 03 21:15:20 2022	1670120120	81	3812	3893	3812
Sat Dec 03 21:15:21 2022	1670120121	0	4032	4032	4032
Sat Dec 03 21:15:20 2022	1670120120	0	4094	4094	4094
Sat Dec 03 21:15:21 2022	1670120121	0	4096	4096	4096
Sat Dec 03 21:15:21 2022	1670120121	0	4101	4101	4101
Sat Dec 03 21:15:21 2022	1670120121	0	4105	4105	4105
Sat Dec 03 21:15:21 2022	1670120121	0	4107	4107	4107
Sat Dec 03 21:15:20 2022	1670120120	82	4029	4111	4029
Sat Dec 03 21:15:21 2022	1670120121	0	4118	4118	4118
Sat Dec 03 21:15:21 2022	1670120121	0	4118	4118	4118
Sat Dec 03 21:15:21 2022	1670120121	0	4125	4125	4125
Sat Dec 03 21:15:22 2022	1670120122	0	4130	4130	4130
Sat Dec 03 21:15:22 2022	1670120122	0	4133	4133	4133
Sat Dec 03 21:15:53 2022	1670120153	0	4136	4136	4136
Sat Dec 03 21:15:51 2022	1670120151	0	4172	4172	4172
Sat Dec 03 21:15:53 2022	1670120153	0	4185	4185	4185
Sat Dec 03 21:15:55 2022	1670120155	0	4192	4192	4192
Sat Dec 03 21:16:01 2022	1670120161	0	4204	4204	4204
Sat Dec 03 21:15:55 2022	1670120155	0	4206	4206	4206
Sat Dec 03 21:15:20 2022	1670120120	0	4206	4206	4206
Sat Dec 03 21:15:56 2022	1670120156	0	4207	4207	4207
Sat Dec 03 21:15:54 2022	1670120154	0	4212	4212	4212
Sat Dec 03 21:15:20 2022	1670120120	82	4134	4216	4134
Sat Dec 03 21:15:54 2022	1670120154	0	4218	4218	4218
Sat Dec 03 21:15:53 2022	1670120153	0	4220	4220	4220
Sat Dec 03 21:15:54 2022	1670120154	0	4220	4220	4220
Sat Dec 03 21:15:54 2022	1670120154	0	4225	4225	4225
Sat Dec 03 21:15:55 2022	1670120155	0	4226	4226	4226
Sat Dec 03 21:15:53 2022	1670120153	0	4228	4228	4228
Sat Dec 03 21:15:55 2022	1670120155	0	4229	4229	4229
Sat Dec 03 21:16:09 2022	1670120169	0	4229	4229	4229
Sat Dec 03 21:15:52 2022	1670120152	0	4229	4229	4229
Sat Dec 03 21:15:50 2022	1670120150	0	4230	4230	4230
