starttime	seconds	ctime	dtime	ttime	wait
Sun Nov 20 23:13:52 2022	1669004032	16	30097	30113	2968
Sun Nov 20 23:04:43 2022	1669003483	37	30078	30115	0
Sun Nov 20 23:04:43 2022	1669003483	40	30075	30116	0
Sun Nov 20 23:12:17 2022	1669003937	14	30102	30117	0
Sun Nov 20 23:10:21 2022	1669003821	13	30105	30117	2120
Sun Nov 20 23:10:49 2022	1669003849	18	30101	30119	2639
Sun Nov 20 23:11:49 2022	1669003909	12	30112	30124	2766
Sun Nov 20 23:09:16 2022	1669003756	10	30115	30124	0
Sun Nov 20 23:13:49 2022	1669004029	12	30113	30126	2919
Sun Nov 20 23:13:48 2022	1669004028	11	30117	30127	0
Sun Nov 20 23:10:50 2022	1669003850	12	30115	30127	3083
Sun Nov 20 23:05:13 2022	1669003513	56	30073	30128	0
Sun Nov 20 23:09:49 2022	1669003789	12	30117	30129	3083
Sun Nov 20 23:05:13 2022	1669003513	58	30073	30130	0
Sun Nov 20 23:13:51 2022	1669004031	11	30121	30132	1759
Sun Nov 20 23:13:22 2022	1669004002	23	30109	30132	2908
Sun Nov 20 23:04:43 2022	1669003483	44	30089	30133	0
Sun Nov 20 23:12:47 2022	1669003967	10	30124	30134	0
Sun Nov 20 23:04:43 2022	1669003483	40	30095	30135	0
Sun Nov 20 23:14:21 2022	1669004061	18	30118	30136	2251
Sun Nov 20 23:12:49 2022	1669003969	12	30126	30138	2919
Sun Nov 20 23:06:45 2022	1669003605	12	30127	30138	0
Sun Nov 20 23:07:19 2022	1669003639	14	30124	30139	2833
Sun Nov 20 23:09:16 2022	1669003756	0	30139	30139	1444
Sun Nov 20 23:10:18 2022	1669003818	11	30129	30140	2690
Sun Nov 20 23:10:46 2022	1669003846	11	30129	30140	0
Sun Nov 20 23:06:44 2022	1669003604	14	30127	30141	0
Sun Nov 20 23:07:45 2022	1669003665	11	30130	30141	0
Sun Nov 20 23:07:20 2022	1669003640	11	30130	30142	2120
Sun Nov 20 23:12:23 2022	1669003943	11	30131	30142	2126
Sun Nov 20 23:05:44 2022	1669003544	19	30123	30142	0
Sun Nov 20 23:12:22 2022	1669003942	15	30128	30142	1599
Sun Nov 20 23:08:47 2022	1669003727	10	30133	30143	2754
Sun Nov 20 23:13:49 2022	1669004029	15	30128	30143	2800
Sun Nov 20 23:09:20 2022	1669003760	12	30134	30146	2246
Sun Nov 20 23:09:47 2022	1669003787	10	30136	30146	0
Sun Nov 20 23:09:21 2022	1669003761	31	30117	30149	2120
Sun Nov 20 23:07:16 2022	1669003636	18	30131	30149	3760
Sun Nov 20 23:12:49 2022	1669003969	13	30137	30149	1608
Sun Nov 20 23:13:51 2022	1669004031	16	30134	30149	2463
Sun Nov 20 23:06:15 2022	1669003575	12	30139	30151	0
Sun Nov 20 23:07:45 2022	1669003665	15	30137	30152	0
Sun Nov 20 23:14:18 2022	1669004058	12	30140	30152	0
Sun Nov 20 23:11:23 2022	1669003883	12	30143	30154	2370
Sun Nov 20 23:12:52 2022	1669003972	0	30155	30155	2010
Sun Nov 20 23:06:46 2022	1669003606	13	30143	30156	1749
Sun Nov 20 23:11:19 2022	1669003879	10	30146	30156	2251
Sun Nov 20 23:14:23 2022	1669004063	10	30146	30156	1975
Sun Nov 20 23:04:43 2022	1669003483	40	30117	30157	0
Sun Nov 20 23:11:52 2022	1669003912	0	30158	30158	1599
Sun Nov 20 23:04:43 2022	1669003483	44	30115	30159	0
Sun Nov 20 23:13:51 2022	1669004031	11	30149	30160	2010
Sun Nov 20 23:14:23 2022	1669004063	11	30149	30160	3822
Sun Nov 20 23:09:48 2022	1669003788	15	30148	30162	2776
Sun Nov 20 23:13:50 2022	1669004030	13	30150	30163	2828
Sun Nov 20 23:13:52 2022	1669004032	11	30152	30164	2908
Sun Nov 20 23:12:50 2022	1669003970	13	30152	30165	2766
Sun Nov 20 23:06:49 2022	1669003609	15	30151	30166	2833
Sun Nov 20 23:11:53 2022	1669003913	10	30157	30167	2126
Sun Nov 20 23:07:46 2022	1669003666	10	30159	30169	0
Sun Nov 20 23:10:49 2022	1669003849	14	30156	30170	1989
Sun Nov 20 23:13:24 2022	1669004004	0	30170	30170	2308
Sun Nov 20 23:10:48 2022	1669003848	33	30138	30170	2800
Sun Nov 20 23:11:48 2022	1669003908	15	30155	30171	2919
Sun Nov 20 23:08:47 2022	1669003727	12	30159	30171	2639
Sun Nov 20 23:07:48 2022	1669003668	14	30158	30171	3336
Sun Nov 20 23:08:48 2022	1669003728	10	30162	30172	1989
Sun Nov 20 23:07:17 2022	1669003637	0	30175	30175	1989
Sun Nov 20 23:09:53 2022	1669003793	13	30163	30176	2370
Sun Nov 20 23:07:17 2022	1669003637	13	30164	30177	2776
Sun Nov 20 23:13:20 2022	1669004000	25	30153	30178	2251
Sun Nov 20 23:10:49 2022	1669003849	23	30156	30179	2690
Sun Nov 20 23:05:44 2022	1669003544	24	30157	30181	0
Sun Nov 20 23:08:48 2022	1669003728	0	30182	30182	3083
Sun Nov 20 23:13:53 2022	1669004033	12	30170	30182	1599
Sun Nov 20 23:08:46 2022	1669003726	11	30172	30183	0
Sun Nov 20 23:06:14 2022	1669003574	16	30168	30184	0
Sun Nov 20 23:06:49 2022	1669003609	0	30186	30186	2120
Sun Nov 20 23:10:16 2022	1669003816	16	30171	30187	1444
Sun Nov 20 23:13:24 2022	1669004004	61	30127	30188	2126
Sun Nov 20 23:13:51 2022	1669004031	21	30167	30189	2690
Sun Nov 20 23:08:18 2022	1669003698	12	30177	30189	2690
Sun Nov 20 23:11:51 2022	1669003911	12	30178	30190	3521
Sun Nov 20 23:10:49 2022	1669003849	13	30178	30191	3521
Sun Nov 20 23:07:47 2022	1669003667	10	30181	30191	2776
Sun Nov 20 23:06:15 2022	1669003575	12	30184	30195	0
Sun Nov 20 23:12:51 2022	1669003971	0	30196	30196	2968
Sun Nov 20 23:09:50 2022	1669003790	18	30179	30197	2246
Sun Nov 20 23:06:47 2022	1669003607	20	30178	30198	3336
Sun Nov 20 23:13:50 2022	1669004030	11	30188	30199	2251
Sun Nov 20 23:07:48 2022	1669003668	0	30199	30199	2690
Sun Nov 20 23:05:14 2022	1669003514	19	30181	30200	0
Sun Nov 20 23:13:21 2022	1669004001	21	30180	30201	2001
Sun Nov 20 23:13:19 2022	1669003999	17	30186	30203	1608
Sun Nov 20 23:04:43 2022	1669003483	44	30162	30206	0
Sun Nov 20 23:11:48 2022	1669003908	12	30194	30206	2800
Sun Nov 20 23:09:17 2022	1669003757	12	30195	30207	2754
Sun Nov 20 23:13:22 2022	1669004002	23	30185	30208	3822
Sun Nov 20 23:14:24 2022	1669004064	13	30195	30209	2126
Sun Nov 20 23:10:17 2022	1669003817	10	30203	30213	0
Sun Nov 20 23:10:23 2022	1669003823	13	30200	30213	2370
Sun Nov 20 23:04:43 2022	1669003483	40	30173	30214	0
Sun Nov 20 23:12:20 2022	1669003940	23	30195	30217	2001
Sun Nov 20 23:06:14 2022	1669003574	10	30209	30220	0
Sun Nov 20 23:07:14 2022	1669003634	0	30221	30221	1702
Sun Nov 20 23:09:48 2022	1669003788	14	30207	30221	2639
Sun Nov 20 23:07:17 2022	1669003637	0	30222	30222	2754
Sun Nov 20 23:07:45 2022	1669003665	14	30209	30222	0
Sun Nov 20 23:09:46 2022	1669003786	21	30204	30225	0
Sun Nov 20 23:06:14 2022	1669003574	26	30199	30225	0
Sun Nov 20 23:09:18 2022	1669003758	11	30214	30225	1989
Sun Nov 20 23:13:52 2022	1669004032	14	30212	30226	2010
Sun Nov 20 23:11:18 2022	1669003878	12	30219	30230	0
Sun Nov 20 23:05:14 2022	1669003514	11	30220	30232	0
Sun Nov 20 23:11:17 2022	1669003877	11	30221	30233	0
Sun Nov 20 23:08:50 2022	1669003730	12	30221	30233	2833
Sun Nov 20 23:12:20 2022	1669003940	13	30220	30233	2766
Sun Nov 20 23:12:19 2022	1669003939	17	30216	30233	2919
Sun Nov 20 23:09:51 2022	1669003791	13	30228	30241	2120
Sun Nov 20 23:08:50 2022	1669003730	0	30241	30241	2246
Sun Nov 20 23:05:14 2022	1669003514	132	30111	30243	0
Sun Nov 20 23:07:16 2022	1669003636	12	30233	30246	0
Sun Nov 20 23:14:48 2022	1669004088	14	30238	30252	0
Sun Nov 20 23:10:18 2022	1669003818	14	30239	30253	2639
Sun Nov 20 23:10:19 2022	1669003819	11	30244	30255	2251
Sun Nov 20 23:14:22 2022	1669004062	13	30248	30261	2968
Sun Nov 20 23:06:14 2022	1669003574	13	30249	30262	0
Sun Nov 20 23:07:21 2022	1669003641	10	30253	30262	2370
Sun Nov 20 23:05:13 2022	1669003513	13	30250	30263	0
Sun Nov 20 23:10:18 2022	1669003818	12	30252	30263	2800
Sun Nov 20 23:12:53 2022	1669003973	15	30249	30264	1599
Sun Nov 20 23:08:44 2022	1669003724	10	30257	30267	1702
Sun Nov 20 23:04:43 2022	1669003483	37	30230	30267	0
Sun Nov 20 23:09:46 2022	1669003786	12	30258	30270	0
Sun Nov 20 23:06:51 2022	1669003611	12	30260	30272	2370
Sun Nov 20 23:10:49 2022	1669003849	20	30252	30272	2251
Sun Nov 20 23:13:19 2022	1669003999	14	30258	30272	2800
Sun Nov 20 23:08:17 2022	1669003697	12	30263	30275	2754
Sun Nov 20 23:05:44 2022	1669003544	22	30254	30275	0
Sun Nov 20 23:05:44 2022	1669003544	12	30264	30276	0
Sun Nov 20 23:10:16 2022	1669003816	11	30266	30277	0
Sun Nov 20 23:05:46 2022	1669003546	0	30278	30278	3760
Sun Nov 20 23:05:50 2022	1669003550	0	30280	30280	2370
Sun Nov 20 23:10:18 2022	1669003818	15	30267	30282	2754
Sun Nov 20 23:11:19 2022	1669003879	0	30282	30282	2001
Sun Nov 20 23:08:47 2022	1669003727	24	30261	30284	2776
Sun Nov 20 23:14:21 2022	1669004061	13	30274	30287	1759
Sun Nov 20 23:12:20 2022	1669003940	10	30277	30287	2251
Sun Nov 20 23:14:23 2022	1669004063	13	30275	30288	1599
Sun Nov 20 23:05:13 2022	1669003513	37	30252	30289	0
Sun Nov 20 23:07:15 2022	1669003635	11	30281	30291	0
Sun Nov 20 23:08:20 2022	1669003700	26	30268	30295	2833
Sun Nov 20 23:08:19 2022	1669003699	23	30274	30297	3521
Sun Nov 20 23:11:49 2022	1669003909	11	30288	30299	2001
Sun Nov 20 23:13:21 2022	1669004001	10	30288	30299	2690
Sun Nov 20 23:11:48 2022	1669003908	11	30289	30300	0
Sun Nov 20 23:09:48 2022	1669003788	11	30291	30301	1608
Sun Nov 20 23:11:49 2022	1669003909	17	30288	30305	2639
Sun Nov 20 23:06:19 2022	1669003579	0	30305	30305	2833
Sun Nov 20 23:07:15 2022	1669003635	24	30284	30308	0
Sun Nov 20 23:04:43 2022	1669003483	0	30310	30310	7203
Sun Nov 20 23:05:16 2022	1669003516	0	30310	30310	3492
Sun Nov 20 23:12:52 2022	1669003972	0	30314	30314	2908
Sun Nov 20 23:14:21 2022	1669004061	10	30310	30320	2463
Sun Nov 20 23:05:44 2022	1669003544	25	30299	30324	0
Sun Nov 20 23:06:20 2022	1669003580	10	30317	30327	2370
Sun Nov 20 23:13:54 2022	1669004034	12	30316	30328	2126
Sun Nov 20 23:08:46 2022	1669003726	13	30316	30329	0
Sun Nov 20 23:14:21 2022	1669004061	0	30334	30334	2010
Sun Nov 20 23:13:52 2022	1669004032	0	30336	30336	2869
Sun Nov 20 23:11:49 2022	1669003909	0	30336	30336	2463
Sun Nov 20 23:06:14 2022	1669003574	10	30330	30341	0
Sun Nov 20 23:08:47 2022	1669003727	12	30329	30341	0
Sun Nov 20 23:05:48 2022	1669003548	10	30332	30342	4509
Sun Nov 20 23:07:15 2022	1669003635	12	30332	30343	0
Sun Nov 20 23:10:19 2022	1669003819	11	30334	30345	3083
Sun Nov 20 23:08:46 2022	1669003726	23	30329	30353	0
Sun Nov 20 23:12:24 2022	1669003944	13	30341	30354	2370
Sun Nov 20 23:13:22 2022	1669004002	0	30356	30356	1975
Sun Nov 20 23:10:17 2022	1669003817	18	30338	30356	0
Sun Nov 20 23:13:52 2022	1669004032	11	30348	30360	3822
Sun Nov 20 23:11:50 2022	1669003910	11	30352	30363	2251
Sun Nov 20 23:06:45 2022	1669003605	15	30349	30364	0
Sun Nov 20 23:14:21 2022	1669004061	14	30351	30366	2690
Sun Nov 20 23:11:54 2022	1669003914	16	30352	30368	2370
Sun Nov 20 23:05:45 2022	1669003545	10	30358	30369	0
Sun Nov 20 23:05:14 2022	1669003514	138	30231	30369	0
Sun Nov 20 23:05:44 2022	1669003544	13	30360	30373	0
Sun Nov 20 23:11:20 2022	1669003880	11	30362	30373	3083
Sun Nov 20 23:07:18 2022	1669003638	0	30375	30375	3521
Sun Nov 20 23:08:17 2022	1669003697	16	30359	30375	1989
Sun Nov 20 23:11:19 2022	1669003879	0	30375	30375	2766
Sun Nov 20 23:06:47 2022	1669003607	0	30386	30386	2776
Sun Nov 20 23:11:23 2022	1669003883	12	30381	30392	2126
Sun Nov 20 23:08:48 2022	1669003728	10	30388	30397	2690
Sun Nov 20 23:08:14 2022	1669003694	9	30388	30397	1702
Sun Nov 20 23:05:44 2022	1669003544	10	30388	30398	0
Sun Nov 20 23:11:19 2022	1669003879	16	30388	30405	2639
Sun Nov 20 23:06:45 2022	1669003605	11	30397	30408	0
Sun Nov 20 23:11:19 2022	1669003879	11	30398	30408	2690
Sun Nov 20 23:14:23 2022	1669004063	13	30398	30410	2010
Sun Nov 20 23:09:48 2022	1669003788	11	30403	30414	1989
Sun Nov 20 23:10:52 2022	1669003852	11	30409	30421	2126
Sun Nov 20 23:08:15 2022	1669003695	13	30413	30425	0
Sun Nov 20 23:13:19 2022	1669003999	13	30413	30426	2919
Sun Nov 20 23:07:14 2022	1669003634	10	30431	30441	0
Sun Nov 20 23:06:44 2022	1669003604	15	30438	30452	0
Sun Nov 20 23:05:44 2022	1669003544	12	30454	30466	0
Sun Nov 20 23:11:51 2022	1669003911	11	30463	30474	3822
Sun Nov 20 23:12:19 2022	1669003939	13	30462	30475	2690
Sun Nov 20 23:08:20 2022	1669003700	14	30470	30484	2120
Sun Nov 20 23:07:49 2022	1669003669	10	30477	30486	2833
Sun Nov 20 23:08:22 2022	1669003702	29	30470	30499	2370
Sun Nov 20 23:05:14 2022	1669003514	90	30411	30500	0
Sun Nov 20 23:08:45 2022	1669003725	12	30497	30510	1444
Sun Nov 20 23:10:49 2022	1669003849	28	30487	30515	2001
Sun Nov 20 23:11:49 2022	1669003909	18	30502	30520	1608
Sun Nov 20 23:08:15 2022	1669003695	27	30497	30524	0
Sun Nov 20 23:06:46 2022	1669003606	11	30518	30529	1989
Sun Nov 20 23:12:52 2022	1669003972	13	30528	30541	3822
Sun Nov 20 23:13:21 2022	1669004001	56	30485	30541	2968
Sun Nov 20 23:05:44 2022	1669003544	11	30541	30552	0
Sun Nov 20 23:06:16 2022	1669003576	0	30589	30589	3336
Sun Nov 20 23:12:19 2022	1669003939	15	30575	30591	2463
Sun Nov 20 23:09:47 2022	1669003787	0	30601	30601	2800
Sun Nov 20 23:12:50 2022	1669003970	15	30597	30612	2001
Sun Nov 20 23:06:14 2022	1669003574	10	30602	30612	0
Sun Nov 20 23:04:43 2022	1669003483	34	30594	30628	0
Sun Nov 20 23:09:17 2022	1669003757	15	30630	30645	2639
Sun Nov 20 23:07:17 2022	1669003637	10	30646	30656	3336
Sun Nov 20 23:08:50 2022	1669003730	11	30646	30658	2120
Sun Nov 20 23:14:20 2022	1669004060	0	30658	30658	2828
Sun Nov 20 23:11:22 2022	1669003882	17	30665	30682	1599
Sun Nov 20 23:07:47 2022	1669003667	10	30674	30684	1989
Sun Nov 20 23:06:15 2022	1669003575	0	30688	30688	1749
Sun Nov 20 23:10:16 2022	1669003816	10	30684	30694	0
Sun Nov 20 23:05:44 2022	1669003544	12	30689	30701	0
Sun Nov 20 23:05:14 2022	1669003514	12	30693	30704	0
Sun Nov 20 23:05:13 2022	1669003513	59	30652	30710	0
Sun Nov 20 23:10:18 2022	1669003818	10	30706	30715	2776
Sun Nov 20 23:06:14 2022	1669003574	13	30713	30726	0
Sun Nov 20 23:10:18 2022	1669003818	15	30713	30728	1608
Sun Nov 20 23:04:43 2022	1669003483	33	30698	30731	0
Sun Nov 20 23:11:18 2022	1669003878	0	30733	30733	2919
Sun Nov 20 23:12:50 2022	1669003970	24	30727	30751	2463
Sun Nov 20 23:11:50 2022	1669003910	0	30803	30803	2232
Sun Nov 20 23:09:16 2022	1669003756	9	30815	30825	0
Sun Nov 20 23:06:15 2022	1669003575	10	30837	30847	0
Sun Nov 20 23:04:43 2022	1669003483	32	30842	30874	0
Sun Nov 20 23:09:18 2022	1669003758	10	30878	30888	3083
Sun Nov 20 23:04:43 2022	1669003483	37	30858	30895	0
Sun Nov 20 23:06:15 2022	1669003575	13	30884	30896	0
Sun Nov 20 23:08:15 2022	1669003695	10	30889	30899	0
Sun Nov 20 23:11:49 2022	1669003909	25	30886	30911	1989
Sun Nov 20 23:07:48 2022	1669003668	10	30927	30937	3521
Sun Nov 20 23:05:19 2022	1669003519	0	30994	30994	2370
Sun Nov 20 23:08:46 2022	1669003726	1062	30019	31081	1608
Sun Nov 20 23:11:20 2022	1669003880	12	31070	31081	3521
Sun Nov 20 23:05:13 2022	1669003513	55	31065	31120	0
Sun Nov 20 23:07:51 2022	1669003671	11	31159	31171	2370
Sun Nov 20 23:12:50 2022	1669003970	11	31193	31204	2690
Sun Nov 20 23:05:44 2022	1669003544	11	31195	31207	0
Sun Nov 20 23:05:44 2022	1669003544	11	31246	31258	1749
Sun Nov 20 23:12:50 2022	1669003970	13	31273	31286	1759
Sun Nov 20 23:06:18 2022	1669003578	11	31391	31402	2120
Sun Nov 20 23:08:47 2022	1669003727	13	31390	31403	2251
Sun Nov 20 23:10:46 2022	1669003846	16	31466	31482	2919
Sun Nov 20 23:12:53 2022	1669003973	0	31486	31486	2308
Sun Nov 20 23:14:19 2022	1669004059	15	31475	31489	2029
Sun Nov 20 23:13:24 2022	1669004004	16	31560	31576	1674
Sun Nov 20 23:13:55 2022	1669004035	12	31570	31582	1867
Sun Nov 20 23:08:18 2022	1669003698	11	31591	31602	2246
Sun Nov 20 23:14:44 2022	1669004084	0	31656	31656	8263
Sun Nov 20 23:10:47 2022	1669003847	19	31688	31707	2766
Sun Nov 20 23:07:15 2022	1669003635	12	31732	31744	2251
Sun Nov 20 23:14:22 2022	1669004062	14	31754	31768	1951
Sun Nov 20 23:12:20 2022	1669003940	12	31808	31820	2010
Sun Nov 20 23:05:45 2022	1669003545	11	31815	31826	3336
Sun Nov 20 23:07:16 2022	1669003636	13	31823	31836	2690
Sun Nov 20 23:12:50 2022	1669003970	11	31850	31861	1975
Sun Nov 20 23:05:47 2022	1669003547	13	31992	32005	2833
Sun Nov 20 23:09:50 2022	1669003790	12	32022	32034	2126
Sun Nov 20 23:13:20 2022	1669004000	15	32091	32106	2869
Sun Nov 20 23:06:14 2022	1669003574	15	32122	32137	2776
Sun Nov 20 23:12:21 2022	1669003941	12	32176	32188	3941
Sun Nov 20 23:11:17 2022	1669003877	12	32236	32248	2463
Sun Nov 20 23:07:45 2022	1669003665	21	32253	32274	2639
Sun Nov 20 23:05:13 2022	1669003513	12	32336	32348	3760
Sun Nov 20 23:07:02 2022	1669003622	0	32370	32370	6834
Sun Nov 20 23:06:44 2022	1669003604	28	32346	32374	2754
Sun Nov 20 23:09:15 2022	1669003755	10	32419	32430	2800
Sun Nov 20 23:12:19 2022	1669003939	11	32454	32465	2908
Sun Nov 20 23:06:45 2022	1669003605	17	32579	32595	3521
Sun Nov 20 23:12:18 2022	1669003938	13	32888	32901	2968
Sun Nov 20 23:04:43 2022	1669003483	32	32927	32959	3492
Sun Nov 20 23:08:15 2022	1669003695	13	33052	33065	3083
Sun Nov 20 23:10:48 2022	1669003848	30	33129	33159	3822
Sun Nov 20 23:12:57 2022	1669003977	0	33752	33752	6587
Sun Nov 20 23:09:58 2022	1669003798	0	33993	33993	6681
Sun Nov 20 23:04:43 2022	1669003483	36	34260	34296	4509
Sun Nov 20 23:09:23 2022	1669003763	0	34886	34886	8776
Sun Nov 20 23:06:26 2022	1669003586	0	35250	35250	7602
Sun Nov 20 23:05:51 2022	1669003551	0	35371	35371	7758
Sun Nov 20 23:12:21 2022	1669003941	0	35460	35460	7419
Sun Nov 20 23:04:43 2022	1669003483	44	35609	35654	7185
Sun Nov 20 23:08:47 2022	1669003727	0	35730	35730	8146
Sun Nov 20 23:10:32 2022	1669003832	0	35971	35971	6582
Sun Nov 20 23:08:11 2022	1669003691	0	36334	36334	7398
Sun Nov 20 23:14:07 2022	1669004047	0	36622	36622	8263
Sun Nov 20 23:13:31 2022	1669004011	0	36664	36664	7820
Sun Nov 20 23:07:34 2022	1669003654	0	36682	36682	6935
Sun Nov 20 23:11:45 2022	1669003905	0	36747	36747	7607
Sun Nov 20 23:11:08 2022	1669003868	0	36985	36985	7656
Sun Nov 20 23:05:14 2022	1669003514	0	37336	37336	8675
