starttime	seconds	ctime	dtime	ttime	wait
Sun Nov 20 22:40:36 2022	1669002036	0	18539	18539	1744
Sun Nov 20 22:42:04 2022	1669002124	0	18601	18601	3986
Sun Nov 20 22:41:51 2022	1669002111	0	18645	18645	2605
Sun Nov 20 22:41:17 2022	1669002077	0	18752	18752	1425
Sun Nov 20 22:40:55 2022	1669002055	0	18755	18755	2888
Sun Nov 20 22:39:30 2022	1669001970	29	18728	18756	1876
Sun Nov 20 22:41:29 2022	1669002089	0	18804	18804	1830
Sun Nov 20 22:40:47 2022	1669002047	0	18834	18834	1009
Sun Nov 20 22:40:17 2022	1669002017	0	18882	18882	1379
Sun Nov 20 22:40:17 2022	1669002017	0	18913	18913	1356
Sun Nov 20 22:40:38 2022	1669002038	0	18930	18930	1757
Sun Nov 20 22:40:19 2022	1669002019	0	18974	18974	1775
Sun Nov 20 22:40:37 2022	1669002037	0	19013	19013	2679
Sun Nov 20 22:40:36 2022	1669002036	0	19059	19059	1638
Sun Nov 20 22:41:21 2022	1669002081	0	19079	19079	949
Sun Nov 20 22:41:14 2022	1669002074	0	19147	19147	1798
Sun Nov 20 22:41:15 2022	1669002075	0	19154	19154	2019
Sun Nov 20 22:40:18 2022	1669002018	0	19214	19214	1870
Sun Nov 20 22:39:55 2022	1669001995	0	19247	19247	3191
Sun Nov 20 22:40:42 2022	1669002042	0	19341	19341	1005
Sun Nov 20 22:39:57 2022	1669001997	0	19507	19507	2591
Sun Nov 20 22:41:27 2022	1669002087	0	19680	19680	2224
Sun Nov 20 22:40:51 2022	1669002051	0	19835	19835	2077
Sun Nov 20 22:39:30 2022	1669001970	0	19916	19916	3036
Sun Nov 20 22:40:32 2022	1669002032	0	20589	20589	1361
Sun Nov 20 22:39:30 2022	1669001970	31	21016	21047	3463
Sun Nov 20 22:41:31 2022	1669002091	0	21421	21421	2890
Sun Nov 20 22:39:30 2022	1669001970	24	22069	22093	4515
Sun Nov 20 22:39:30 2022	1669001970	30	23168	23198	5264
Sun Nov 20 22:39:30 2022	1669001970	27	24085	24112	6097
Sun Nov 20 22:39:30 2022	1669001970	32	25259	25290	7326
Sun Nov 20 22:39:30 2022	1669001970	26	26262	26287	7999
Sun Nov 20 22:39:30 2022	1669001970	30	27226	27256	8834
